,id,breed,breedStr,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills,desc
1989492,,,,,,,,,,,,,,,,,,
1989494,,,,,,,,,,,,,,,,,,
1989571,,,,,,,,,,,,,,,,,,
1989641,,,,,,,,,,,,,,,,,,
1989672,,,,,,,,,,,,,,,,,,
1989675,,,,,,,,,,,,,,,,,,
1989678,,,,,,,,,,,,,,,,,,
1989728,,,,,,,,,,,,,,,,,,
1989816,,,,,,,,,,,,,,,,,,
1989818,,,,,,,,,,,,,,,,,,
1989840,,,,,,,,,,,,,,,,,,
1989986,,,,,,,,,,,,,,,,,,
1989991,,,,,,,,,,,,,,,,,,
1989998,,,,,,,,,,,,,,,,,,
1990189,,,,,,,,,,,,,,,,,,
1990245,,,,,,,,,,,,,,,,,,
1990298,,,,,,,,,,,,,,,,,,
1990384,,,,,,,,,,,,,,,,,,
1990385,,,,,,,,,,,,,,,,,,
1990490,,,,,,,,,,,,,,,,,,
1990524,,,,,,,,,,,,,,,,,,
1990582,,,,,,,,,,,,,,,,,,
1990684,,,,,,,,,,,,,,,,,,
1990860,,,,,,,,,,,,,,,,,,
1990944,,,,,,,,,,,,,,,,,,
1991140,,,,,,,,,,,,,,,,,,
1991335,,,,,,,,,,,,,,,,,,
1991386,,,,,,,,,,,,,,,,,,
1991420,,,,,,,,,,,,,,,,,,
1991631,,,,,,,,,,,,,,,,,,
1991652,,,,,,,,,,,,,,,,,,
1991664,,,,,,,,,,,,,,,,,,
1991665,,,,,,,,,,,,,,,,,,
1991668,,,,,,,,,,,,,,,,,,
1991800,,,,,,,,,,,,,,,,,,
1991819,,,,,,,,,,,,,,,,,,
1991883,,,,,,,,,,,,,,,,,,
1991981,,,,,,,,,,,,,,,,,,
1992071,,,,,,,,,,,,,,,,,,
1992086,,,,,,,,,,,,,,,,,,
1992119,,,,,,,,,,,,,,,,,,
1992185,,,,,,,,,,,,,,,,,,
1992194,,,,,,,,,,,,,,,,,,
1992211,,,,,,,,,,,,,,,,,,
1992275,,,,,,,,,,,,,,,,,,
1992303,,,,,,,,,,,,,,,,,,
1992385,,,,,,,,,,,,,,,,,,
1992394,,,,,,,,,,,,,,,,,,
1992540,,,,,,,,,,,,,,,,,,
1992615,,,,,,,,,,,,,,,,,,
1992803,,,,,,,,,,,,,,,,,,
1992839,,,,,,,,,,,,,,,,,,
1992863,,,,,,,,,,,,,,,,,,
1992899,,,,,,,,,,,,,,,,,,
1992970,,,,,,,,,,,,,,,,,,
1993007,,,,,,,,,,,,,,,,,,
1993041,,,,,,,,,,,,,,,,,,
1993052,,,,,,,,,,,,,,,,,,
1993059,,,,,,,,,,,,,,,,,,
1993068,,,,,,,,,,,,,,,,,,
1993192,,,,,,,,,,,,,,,,,,
1993234,,,,,,,,,,,,,,,,,,
1993344,,,,,,,,,,,,,,,,,,
1993370,,,,,,,,,,,,,,,,,,
1993371,,,,,,,,,,,,,,,,,,
1993407,,,,,,,,,,,,,,,,,,
1993525,,,,,,,,,,,,,,,,,,
1993639,,,,,,,,,,,,,,,,,,
1993930,,,,,,,,,,,,,,,,,,
1994087,,,,,,,,,,,,,,,,,,
1994133,,,,,,,,,,,,,,,,,,
1994193,,,,,,,,,,,,,,,,,,
1994201,,,,,,,,,,,,,,,,,,
1994301,,,,,,,,,,,,,,,,,,
1994377,,,,,,,,,,,,,,,,,,
1994411,,,,,,,,,,,,,,,,,,
1994425,,,,,,,,,,,,,,,,,,
1994441,,,,,,,,,,,,,,,,,,
1994442,,,,,,,,,,,,,,,,,,
1994443,,,,,,,,,,,,,,,,,,
1994456,,,,,,,,,,,,,,,,,,
1994508,,,,,,,,,,,,,,,,,,
1994513,,,,,,,,,,,,,,,,,,
1994536,,,,,,,,,,,,,,,,,,
1994618,,,,,,,,,,,,,,,,,,
1994671,,,,,,,,,,,,,,,,,,
1994675,,,,,,,,,,,,,,,,,,
1994683,,,,,,,,,,,,,,,,,,
1994714,,,,,,,,,,,,,,,,,,
1994745,,,,,,,,,,,,,,,,,,
1994771,,,,,,,,,,,,,,,,,,
1994797,,,,,,,,,,,,,,,,,,
1994827,,,,,,,,,,,,,,,,,,
1994845,,,,,,,,,,,,,,,,,,
1994847,,,,,,,,,,,,,,,,,,
1994851,,,,,,,,,,,,,,,,,,
1994869,,,,,,,,,,,,,,,,,,
1994876,,,,,,,,,,,,,,,,,,
1994884,,,,,,,,,,,,,,,,,,
1994899,,,,,,,,,,,,,,,,,,
1994969,,,,,,,,,,,,,,,,,,
1995007,,,,,,,,,,,,,,,,,,
1995018,,,,,,,,,,,,,,,,,,
1995023,,,,,,,,,,,,,,,,,,
1995024,,,,,,,,,,,,,,,,,,
1995025,,,,,,,,,,,,,,,,,,
1995044,,,,,,,,,,,,,,,,,,
1995064,,,,,,,,,,,,,,,,,,
1995090,,,,,,,,,,,,,,,,,,
1995091,,,,,,,,,,,,,,,,,,
1995113,,,,,,,,,,,,,,,,,,
1995134,,,,,,,,,,,,,,,,,,
1995208,,,,,,,,,,,,,,,,,,
1995228,,,,,,,,,,,,,,,,,,
1995236,,,,,,,,,,,,,,,,,,
1995265,,,,,,,,,,,,,,,,,,
1995274,,,,,,,,,,,,,,,,,,
1995347,,,,,,,,,,,,,,,,,,
1995371,,,,,,,,,,,,,,,,,,
1995385,,,,,,,,,,,,,,,,,,
1995387,,,,,,,,,,,,,,,,,,
1995417,,,,,,,,,,,,,,,,,,
1995464,,,,,,,,,,,,,,,,,,
1995476,,,,,,,,,,,,,,,,,,
1995504,,,,,,,,,,,,,,,,,,
1995515,,,,,,,,,,,,,,,,,,
1995556,,,,,,,,,,,,,,,,,,
1995558,,,,,,,,,,,,,,,,,,
1995666,,,,,,,,,,,,,,,,,,
1995697,,,,,,,,,,,,,,,,,,
1995716,,,,,,,,,,,,,,,,,,
1995728,,,,,,,,,,,,,,,,,,
1995748,,,,,,,,,,,,,,,,,,
1995750,,,,,,,,,,,,,,,,,,
1995753,,,,,,,,,,,,,,,,,,
1995756,,,,,,,,,,,,,,,,,,
1995786,,,,,,,,,,,,,,,,,,
1995794,,,,,,,,,,,,,,,,,,
1995810,,,,,,,,,,,,,,,,,,
1995825,,,,,,,,,,,,,,,,,,
1995832,,,,,,,,,,,,,,,,,,
1995837,,,,,,,,,,,,,,,,,,
1995843,,,,,,,,,,,,,,,,,,
1995857,,,,,,,,,,,,,,,,,,
1995949,,,,,,,,,,,,,,,,,,
1995971,,,,,,,,,,,,,,,,,,
1996011,,,,,,,,,,,,,,,,,,
1996014,,,,,,,,,,,,,,,,,,
1996016,,,,,,,,,,,,,,,,,,
1996017,,,,,,,,,,,,,,,,,,
1996031,,,,,,,,,,,,,,,,,,
1996055,,,,,,,,,,,,,,,,,,
1996096,,,,,,,,,,,,,,,,,,
1996098,,,,,,,,,,,,,,,,,,
1996100,,,,,,,,,,,,,,,,,,
1996101,,,,,,,,,,,,,,,,,,
1996140,,,,,,,,,,,,,,,,,,
1996196,,,,,,,,,,,,,,,,,,
1996203,,,,,,,,,,,,,,,,,,
1996208,,,,,,,,,,,,,,,,,,
1996218,,,,,,,,,,,,,,,,,,
1996231,,,,,,,,,,,,,,,,,,
1996326,,,,,,,,,,,,,,,,,,
1996390,,,,,,,,,,,,,,,,,,
1996391,,,,,,,,,,,,,,,,,,
1996407,,,,,,,,,,,,,,,,,,
1996428,,,,,,,,,,,,,,,,,,
1996459,,,,,,,,,,,,,,,,,,
1996462,,,,,,,,,,,,,,,,,,
1996474,,,,,,,,,,,,,,,,,,
1996477,,,,,,,,,,,,,,,,,,
1996521,,,,,,,,,,,,,,,,,,
1996561,,,,,,,,,,,,,,,,,,
1996563,,,,,,,,,,,,,,,,,,
1996587,,,,,,,,,,,,,,,,,,
1996615,,,,,,,,,,,,,,,,,,
1996617,,,,,,,,,,,,,,,,,,
1996621,,,,,,,,,,,,,,,,,,
1996650,,,,,,,,,,,,,,,,,,
1996711,,,,,,,,,,,,,,,,,,
1996730,,,,,,,,,,,,,,,,,,
1996836,,,,,,,,,,,,,,,,,,
1996873,,,,,,,,,,,,,,,,,,
1996874,,,,,,,,,,,,,,,,,,
1996878,,,,,,,,,,,,,,,,,,
1996885,,,,,,,,,,,,,,,,,,
1996896,,,,,,,,,,,,,,,,,,
1996914,,,,,,,,,,,,,,,,,,
1996947,,,,,,,,,,,,,,,,,,
1996984,,,,,,,,,,,,,,,,,,
1996994,,,,,,,,,,,,,,,,,,
1997006,,,,,,,,,,,,,,,,,,
1997094,,,,,,,,,,,,,,,,,,
1997118,,,,,,,,,,,,,,,,,,
1997133,,,,,,,,,,,,,,,,,,
1997204,,,,,,,,,,,,,,,,,,
1997209,,,,,,,,,,,,,,,,,,
1997227,,,,,,,,,,,,,,,,,,
1997249,,,,,,,,,,,,,,,,,,
1997260,,,,,,,,,,,,,,,,,,
1997345,,,,,,,,,,,,,,,,,,
1997346,,,,,,,,,,,,,,,,,,
1997373,,,,,,,,,,,,,,,,,,
1997411,,,,,,,,,,,,,,,,,,
1997456,,,,,,,,,,,,,,,,,,
1997502,,,,,,,,,,,,,,,,,,
1997550,,,,,,,,,,,,,,,,,,
1997571,,,,,,,,,,,,,,,,,,
1997573,,,,,,,,,,,,,,,,,,
1997576,,,,,,,,,,,,,,,,,,
1997577,,,,,,,,,,,,,,,,,,
1997584,,,,,,,,,,,,,,,,,,
1997586,,,,,,,,,,,,,,,,,,
1997611,,,,,,,,,,,,,,,,,,
1997618,,,,,,,,,,,,,,,,,,
1997725,,,,,,,,,,,,,,,,,,
1997765,,,,,,,,,,,,,,,,,,
1997770,,,,,,,,,,,,,,,,,,
1997773,,,,,,,,,,,,,,,,,,
1997776,,,,,,,,,,,,,,,,,,
1997816,,,,,,,,,,,,,,,,,,
1997823,,,,,,,,,,,,,,,,,,
1997924,,,,,,,,,,,,,,,,,,
1997967,,,,,,,,,,,,,,,,,,
1998045,,,,,,,,,,,,,,,,,,
1998092,,,,,,,,,,,,,,,,,,
1998145,,,,,,,,,,,,,,,,,,
1998425,,,,,,,,,,,,,,,,,,
1998428,,,,,,,,,,,,,,,,,,
1998455,,,,,,,,,,,,,,,,,,
1998496,,,,,,,,,,,,,,,,,,
1998505,,,,,,,,,,,,,,,,,,
1998562,,,,,,,,,,,,,,,,,,
1998583,,,,,,,,,,,,,,,,,,
1998588,,,,,,,,,,,,,,,,,,
1998641,,,,,,,,,,,,,,,,,,
1998659,,,,,,,,,,,,,,,,,,
1998679,,,,,,,,,,,,,,,,,,
1998700,,,,,,,,,,,,,,,,,,
1998703,,,,,,,,,,,,,,,,,,
1998708,,,,,,,,,,,,,,,,,,
1998709,,,,,,,,,,,,,,,,,,
1998765,,,,,,,,,,,,,,,,,,
1998782,,,,,,,,,,,,,,,,,,
1998787,,,,,,,,,,,,,,,,,,
1998815,,,,,,,,,,,,,,,,,,
1998823,,,,,,,,,,,,,,,,,,
1998827,,,,,,,,,,,,,,,,,,
1998828,,,,,,,,,,,,,,,,,,
1998832,,,,,,,,,,,,,,,,,,
1998848,,,,,,,,,,,,,,,,,,
1998851,,,,,,,,,,,,,,,,,,
1998852,,,,,,,,,,,,,,,,,,
1998904,,,,,,,,,,,,,,,,,,
1998909,,,,,,,,,,,,,,,,,,
1999026,,,,,,,,,,,,,,,,,,
1999052,,,,,,,,,,,,,,,,,,
1999069,,,,,,,,,,,,,,,,,,
1999086,,,,,,,,,,,,,,,,,,
1999103,,,,,,,,,,,,,,,,,,
1999105,,,,,,,,,,,,,,,,,,
1999126,,,,,,,,,,,,,,,,,,
1999133,,,,,,,,,,,,,,,,,,
1999154,,,,,,,,,,,,,,,,,,
1999171,,,,,,,,,,,,,,,,,,
1999199,,,,,,,,,,,,,,,,,,
1999203,,,,,,,,,,,,,,,,,,
1999207,,,,,,,,,,,,,,,,,,
1999209,,,,,,,,,,,,,,,,,,
1999211,,,,,,,,,,,,,,,,,,
1999281,,,,,,,,,,,,,,,,,,
1999399,,,,,,,,,,,,,,,,,,
1999400,,,,,,,,,,,,,,,,,,
1999402,,,,,,,,,,,,,,,,,,
1999405,,,,,,,,,,,,,,,,,,
1999419,,,,,,,,,,,,,,,,,,
1999442,,,,,,,,,,,,,,,,,,
1999687,,,,,,,,,,,,,,,,,,
1999689,,,,,,,,,,,,,,,,,,
1999693,,,,,,,,,,,,,,,,,,
1999791,,,,,,,,,,,,,,,,,,
1999826,,,,,,,,,,,,,,,,,,
1999838,,,,,,,,,,,,,,,,,,
1999858,,,,,,,,,,,,,,,,,,
1999861,,,,,,,,,,,,,,,,,,
1999864,,,,,,,,,,,,,,,,,,
1999873,,,,,,,,,,,,,,,,,,
1999937,,,,,,,,,,,,,,,,,,
1999944,,,,,,,,,,,,,,,,,,
2000007,,,,,,,,,,,,,,,,,,
2000041,,,,,,,,,,,,,,,,,,
2000046,,,,,,,,,,,,,,,,,,
2000053,,,,,,,,,,,,,,,,,,
2000081,,,,,,,,,,,,,,,,,,
2000235,,,,,,,,,,,,,,,,,,
2000241,,,,,,,,,,,,,,,,,,
2000242,,,,,,,,,,,,,,,,,,
2000258,,,,,,,,,,,,,,,,,,
2000262,,,,,,,,,,,,,,,,,,
2000268,,,,,,,,,,,,,,,,,,
2000350,,,,,,,,,,,,,,,,,,
2000373,,,,,,,,,,,,,,,,,,
2000394,,,,,,,,,,,,,,,,,,
2000491,,,,,,,,,,,,,,,,,,
2000493,,,,,,,,,,,,,,,,,,
2000533,,,,,,,,,,,,,,,,,,
2000537,,,,,,,,,,,,,,,,,,
2000568,,,,,,,,,,,,,,,,,,
2000582,,,,,,,,,,,,,,,,,,
2000628,,,,,,,,,,,,,,,,,,
2000674,,,,,,,,,,,,,,,,,,
2000678,,,,,,,,,,,,,,,,,,
2000709,,,,,,,,,,,,,,,,,,
2000748,,,,,,,,,,,,,,,,,,
2000753,,,,,,,,,,,,,,,,,,
2000754,,,,,,,,,,,,,,,,,,
2000810,,,,,,,,,,,,,,,,,,
2000812,,,,,,,,,,,,,,,,,,
2000822,,,,,,,,,,,,,,,,,,
2000840,,,,,,,,,,,,,,,,,,
2000889,,,,,,,,,,,,,,,,,,
2000930,,,,,,,,,,,,,,,,,,
2000952,,,,,,,,,,,,,,,,,,
2000955,,,,,,,,,,,,,,,,,,
2000976,,,,,,,,,,,,,,,,,,
2000983,,,,,,,,,,,,,,,,,,
2001035,,,,,,,,,,,,,,,,,,
2001079,,,,,,,,,,,,,,,,,,
2001081,,,,,,,,,,,,,,,,,,
2001138,,,,,,,,,,,,,,,,,,
2001143,,,,,,,,,,,,,,,,,,
2001153,,,,,,,,,,,,,,,,,,
2001165,,,,,,,,,,,,,,,,,,
2001185,,,,,,,,,,,,,,,,,,
2001191,,,,,,,,,,,,,,,,,,
2001281,,,,,,,,,,,,,,,,,,
2001319,,,,,,,,,,,,,,,,,,
2001323,,,,,,,,,,,,,,,,,,
2001442,,,,,,,,,,,,,,,,,,
2001470,,,,,,,,,,,,,,,,,,
2001561,,,,,,,,,,,,,,,,,,
2001596,,,,,,,,,,,,,,,,,,
2001616,,,,,,,,,,,,,,,,,,
2001678,,,,,,,,,,,,,,,,,,
2001692,,,,,,,,,,,,,,,,,,
2001769,,,,,,,,,,,,,,,,,,
2001771,,,,,,,,,,,,,,,,,,
2001791,,,,,,,,,,,,,,,,,,
2001857,,,,,,,,,,,,,,,,,,
2001861,,,,,,,,,,,,,,,,,,
2001901,,,,,,,,,,,,,,,,,,
2001912,,,,,,,,,,,,,,,,,,
2001913,,,,,,,,,,,,,,,,,,
2001987,,,,,,,,,,,,,,,,,,
2001990,,,,,,,,,,,,,,,,,,
2001991,,,,,,,,,,,,,,,,,,
2001993,,,,,,,,,,,,,,,,,,
2001996,,,,,,,,,,,,,,,,,,
2002013,,,,,,,,,,,,,,,,,,
2002045,,,,,,,,,,,,,,,,,,
2002114,,,,,,,,,,,,,,,,,,
2002122,,,,,,,,,,,,,,,,,,
2002182,,,,,,,,,,,,,,,,,,
2002215,,,,,,,,,,,,,,,,,,
2002222,,,,,,,,,,,,,,,,,,
2002285,,,,,,,,,,,,,,,,,,
2002339,,,,,,,,,,,,,,,,,,
2002346,,,,,,,,,,,,,,,,,,
2002397,,,,,,,,,,,,,,,,,,
2002508,,,,,,,,,,,,,,,,,,
2002570,,,,,,,,,,,,,,,,,,
2002585,,,,,,,,,,,,,,,,,,
2002614,,,,,,,,,,,,,,,,,,
2002628,,,,,,,,,,,,,,,,,,
2002632,,,,,,,,,,,,,,,,,,
2002641,,,,,,,,,,,,,,,,,,
2002647,,,,,,,,,,,,,,,,,,
2002650,,,,,,,,,,,,,,,,,,
2002679,,,,,,,,,,,,,,,,,,
2002800,,,,,,,,,,,,,,,,,,
2002847,,,,,,,,,,,,,,,,,,
2002862,,,,,,,,,,,,,,,,,,
2002879,,,,,,,,,,,,,,,,,,
2002892,,,,,,,,,,,,,,,,,,
2002914,,,,,,,,,,,,,,,,,,
2002922,,,,,,,,,,,,,,,,,,
2002933,,,,,,,,,,,,,,,,,,
2002943,,,,,,,,,,,,,,,,,,
2003138,,,,,,,,,,,,,,,,,,
2003141,,,,,,,,,,,,,,,,,,
2003179,,,,,,,,,,,,,,,,,,
2003204,,,,,,,,,,,,,,,,,,
2003295,,,,,,,,,,,,,,,,,,
2003367,,,,,,,,,,,,,,,,,,
2003383,,,,,,,,,,,,,,,,,,
