,id,breed,breedStr,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills,desc
127680,,,,,,,,,,,,,,,,,,
457827,,,,,,,,,,,,,,,,,,
457832,,,,,,,,,,,,,,,,,,
507864,,,,,,,,,,,,,,,,,,
570003,,,,,,,,,,,,,,,,,,
570014,,,,,,,,,,,,,,,,,,
570420,,,,,,,,,,,,,,,,,,
570429,,,,,,,,,,,,,,,,,,
570435,,,,,,,,,,,,,,,,,,
570450,,,,,,,,,,,,,,,,,,
574230,,,,,,,,,,,,,,,,,,
574244,,,,,,,,,,,,,,,,,,
574246,,,,,,,,,,,,,,,,,,
574250,,,,,,,,,,,,,,,,,,
574258,,,,,,,,,,,,,,,,,,
575664,,,,,,,,,,,,,,,,,,
575667,,,,,,,,,,,,,,,,,,
575678,,,,,,,,,,,,,,,,,,
575689,,,,,,,,,,,,,,,,,,
575692,,,,,,,,,,,,,,,,,,
575696,,,,,,,,,,,,,,,,,,
577064,,,,,,,,,,,,,,,,,,
577067,,,,,,,,,,,,,,,,,,
577081,,,,,,,,,,,,,,,,,,
577090,,,,,,,,,,,,,,,,,,
577979,,,,,,,,,,,,,,,,,,
577985,,,,,,,,,,,,,,,,,,
577990,,,,,,,,,,,,,,,,,,
578003,,,,,,,,,,,,,,,,,,
578007,,,,,,,,,,,,,,,,,,
578011,,,,,,,,,,,,,,,,,,
579823,,,,,,,,,,,,,,,,,,
733555,,,,,,,,,,,,,,,,,,
762337,,,,,,,,,,,,,,,,,,
929165,,,,,,,,,,,,,,,,,,
930745,,,,,,,,,,,,,,,,,,
930854,,,,,,,,,,,,,,,,,,
936691,,,,,,,,,,,,,,,,,,
938533,,,,,,,,,,,,,,,,,,
938559,,,,,,,,,,,,,,,,,,
938561,,,,,,,,,,,,,,,,,,
994109,,,,,,,,,,,,,,,,,,
1070035,,,,,,,,,,,,,,,,,,
1076452,,,,,,,,,,,,,,,,,,
1084446,,,,,,,,,,,,,,,,,,
1142908,,,,,,,,,,,,,,,,,,
1142965,,,,,,,,,,,,,,,,,,
1176735,,,,,,,,,,,,,,,,,,
1357281,,,,,,,,,,,,,,,,,,
1373919,,,,,,,,,,,,,,,,,,
1569334,,,,,,,,,,,,,,,,,,
1596171,,,,,,,,,,,,,,,,,,
1598176,,,,,,,,,,,,,,,,,,
1610759,,,,,,,,,,,,,,,,,,
1616050,,,,,,,,,,,,,,,,,,
1648855,,,,,,,,,,,,,,,,,,
1691866,,,,,,,,,,,,,,,,,,
1711277,,,,,,,,,,,,,,,,,,
1711279,,,,,,,,,,,,,,,,,,
1711280,,,,,,,,,,,,,,,,,,
1711281,,,,,,,,,,,,,,,,,,
1711284,,,,,,,,,,,,,,,,,,
1711288,,,,,,,,,,,,,,,,,,
1720590,,,,,,,,,,,,,,,,,,
1731525,,,,,,,,,,,,,,,,,,
1737942,,,,,,,,,,,,,,,,,,
1743453,,,,,,,,,,,,,,,,,,
1747568,,,,,,,,,,,,,,,,,,
1750047,,,,,,,,,,,,,,,,,,
1756234,,,,,,,,,,,,,,,,,,
1756595,,,,,,,,,,,,,,,,,,
1764092,,,,,,,,,,,,,,,,,,
1775628,,,,,,,,,,,,,,,,,,
1788736,,,,,,,,,,,,,,,,,,
1794783,,,,,,,,,,,,,,,,,,
1805109,,,,,,,,,,,,,,,,,,
1806507,,,,,,,,,,,,,,,,,,
1811509,,,,,,,,,,,,,,,,,,
1811514,,,,,,,,,,,,,,,,,,
1811519,,,,,,,,,,,,,,,,,,
1819172,,,,,,,,,,,,,,,,,,
1819426,,,,,,,,,,,,,,,,,,
1824342,,,,,,,,,,,,,,,,,,
1826315,,,,,,,,,,,,,,,,,,
1829920,,,,,,,,,,,,,,,,,,
1841453,,,,,,,,,,,,,,,,,,
1841462,,,,,,,,,,,,,,,,,,
1848561,,,,,,,,,,,,,,,,,,
1849678,,,,,,,,,,,,,,,,,,
1852388,,,,,,,,,,,,,,,,,,
1852461,,,,,,,,,,,,,,,,,,
1853525,,,,,,,,,,,,,,,,,,
1854204,,,,,,,,,,,,,,,,,,
1854215,,,,,,,,,,,,,,,,,,
1854218,,,,,,,,,,,,,,,,,,
1858955,,,,,,,,,,,,,,,,,,
1864412,,,,,,,,,,,,,,,,,,
1866809,,,,,,,,,,,,,,,,,,
1870863,,,,,,,,,,,,,,,,,,
1871629,,,,,,,,,,,,,,,,,,
1873521,,,,,,,,,,,,,,,,,,
1881518,,,,,,,,,,,,,,,,,,
1887346,,,,,,,,,,,,,,,,,,
1888166,,,,,,,,,,,,,,,,,,
1888169,,,,,,,,,,,,,,,,,,
1888716,,,,,,,,,,,,,,,,,,
1888900,,,,,,,,,,,,,,,,,,
1891752,,,,,,,,,,,,,,,,,,
1893302,,,,,,,,,,,,,,,,,,
1894276,,,,,,,,,,,,,,,,,,
1894794,,,,,,,,,,,,,,,,,,
1897235,,,,,,,,,,,,,,,,,,
1897373,,,,,,,,,,,,,,,,,,
1897533,,,,,,,,,,,,,,,,,,
1897799,,,,,,,,,,,,,,,,,,
1898125,,,,,,,,,,,,,,,,,,
1899621,,,,,,,,,,,,,,,,,,
1900034,,,,,,,,,,,,,,,,,,
1903764,,,,,,,,,,,,,,,,,,
1906999,,,,,,,,,,,,,,,,,,
1907787,,,,,,,,,,,,,,,,,,
1910306,,,,,,,,,,,,,,,,,,
1911643,,,,,,,,,,,,,,,,,,
1912841,,,,,,,,,,,,,,,,,,
1913032,,,,,,,,,,,,,,,,,,
1913036,,,,,,,,,,,,,,,,,,
1914799,,,,,,,,,,,,,,,,,,
1915621,,,,,,,,,,,,,,,,,,
1916837,,,,,,,,,,,,,,,,,,
1916868,,,,,,,,,,,,,,,,,,
1918648,,,,,,,,,,,,,,,,,,
1918937,,,,,,,,,,,,,,,,,,
1919471,,,,,,,,,,,,,,,,,,
1919577,,,,,,,,,,,,,,,,,,
1921024,,,,,,,,,,,,,,,,,,
1923504,,,,,,,,,,,,,,,,,,
1925917,,,,,,,,,,,,,,,,,,
1925962,,,,,,,,,,,,,,,,,,
1926184,,,,,,,,,,,,,,,,,,
1926239,,,,,,,,,,,,,,,,,,
1926662,,,,,,,,,,,,,,,,,,
1927021,,,,,,,,,,,,,,,,,,
1927049,,,,,,,,,,,,,,,,,,
1927370,,,,,,,,,,,,,,,,,,
1928911,,,,,,,,,,,,,,,,,,
1929732,,,,,,,,,,,,,,,,,,
1930559,,,,,,,,,,,,,,,,,,
1932680,,,,,,,,,,,,,,,,,,
1932993,,,,,,,,,,,,,,,,,,
1933759,,,,,,,,,,,,,,,,,,
1933936,,,,,,,,,,,,,,,,,,
1934124,,,,,,,,,,,,,,,,,,
1934949,,,,,,,,,,,,,,,,,,
1935154,,,,,,,,,,,,,,,,,,
1935375,,,,,,,,,,,,,,,,,,
1935442,,,,,,,,,,,,,,,,,,
1936298,,,,,,,,,,,,,,,,,,
1936312,,,,,,,,,,,,,,,,,,
1936536,,,,,,,,,,,,,,,,,,
1936946,,,,,,,,,,,,,,,,,,
1936966,,,,,,,,,,,,,,,,,,
1936988,,,,,,,,,,,,,,,,,,
1937073,,,,,,,,,,,,,,,,,,
1937163,,,,,,,,,,,,,,,,,,
1937218,,,,,,,,,,,,,,,,,,
1937225,,,,,,,,,,,,,,,,,,
1937397,,,,,,,,,,,,,,,,,,
1937408,,,,,,,,,,,,,,,,,,
1937486,,,,,,,,,,,,,,,,,,
1937489,,,,,,,,,,,,,,,,,,
1937493,,,,,,,,,,,,,,,,,,
1937716,,,,,,,,,,,,,,,,,,
1937718,,,,,,,,,,,,,,,,,,
1938007,,,,,,,,,,,,,,,,,,
1938011,,,,,,,,,,,,,,,,,,
1938289,,,,,,,,,,,,,,,,,,
1938409,,,,,,,,,,,,,,,,,,
1940004,,,,,,,,,,,,,,,,,,
1940020,,,,,,,,,,,,,,,,,,
1940898,,,,,,,,,,,,,,,,,,
1941031,,,,,,,,,,,,,,,,,,
1941284,,,,,,,,,,,,,,,,,,
1941732,,,,,,,,,,,,,,,,,,
1941792,,,,,,,,,,,,,,,,,,
1941983,,,,,,,,,,,,,,,,,,
1942657,,,,,,,,,,,,,,,,,,
1943233,,,,,,,,,,,,,,,,,,
1943938,,,,,,,,,,,,,,,,,,
1944204,,,,,,,,,,,,,,,,,,
1944410,,,,,,,,,,,,,,,,,,
1944748,,,,,,,,,,,,,,,,,,
1944762,,,,,,,,,,,,,,,,,,
1944927,,,,,,,,,,,,,,,,,,
1945069,,,,,,,,,,,,,,,,,,
1947163,,,,,,,,,,,,,,,,,,
1947218,,,,,,,,,,,,,,,,,,
1947272,,,,,,,,,,,,,,,,,,
1947303,,,,,,,,,,,,,,,,,,
1947309,,,,,,,,,,,,,,,,,,
1947650,,,,,,,,,,,,,,,,,,
1947741,,,,,,,,,,,,,,,,,,
1947843,,,,,,,,,,,,,,,,,,
1948007,,,,,,,,,,,,,,,,,,
1948035,,,,,,,,,,,,,,,,,,
1948119,,,,,,,,,,,,,,,,,,
1948357,,,,,,,,,,,,,,,,,,
1948481,,,,,,,,,,,,,,,,,,
1948776,,,,,,,,,,,,,,,,,,
1948940,,,,,,,,,,,,,,,,,,
1949316,,,,,,,,,,,,,,,,,,
1949320,,,,,,,,,,,,,,,,,,
1949519,,,,,,,,,,,,,,,,,,
1949756,,,,,,,,,,,,,,,,,,
1949757,,,,,,,,,,,,,,,,,,
1950401,,,,,,,,,,,,,,,,,,
