,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
2017499,2017499,,5000,Bay,Valley Washington 99181,7.041095890410959,99181,15.1 hh,8,False,False,False,,,True,[]
2017488,2017488,,3750,Buckskin,Newhall California 91390,8.797260273972602,91390,16.2 hh,5,False,False,False,,,False,"['All Around (Prospect)', 'Dressage (Prospect)', 'Hunter Under Saddle (In Training/Has Training)', 'Trail Riding, Recreational (Started)', 'Working Equitation (In Training/Has Training)']"
2017466,2017466,,30000,Bay,Boulder Colorado 80301,11.043835616438356,80301,17.0 hh,5,False,False,False,,,False,"['Dressage', 'Hunt Seat Equitation', 'Hunter', 'Jumping', 'Sporthorse']"
2017303,2017303,,1850,Bay,Rockton Illinois 61072,7.041095890410959,61072,16.0 hh,5,False,False,False,,,False,"['Dressage', 'Eventing', 'Hunter']"
2005263,2005263,,0,Black,Woodinville Washington 98072,13.046575342465754,98072,15.2 hh,5,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Eventing (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)', 'Trail Riding, Recreational (Finished/Proficient)']"
2017582,2017582,,6800,Buckskin,Coarsegold California 93614,0.8767123287671232,93614,0 Inches,4,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter Under Saddle', 'Jumping', 'Sporthorse']"
2017536,2017536,,5000,Bay,Albany Oregon 97322,9.95890410958904,97322,16.0 hh,7,False,False,False,,,False,"['Broodmare (Prospect)', 'Dressage (In Training/Has Training)', 'English Pleasure (In Training/Has Training)', 'Intermediate Rider Recommended', 'Ridden Western (Prospect)']"
2017522,,,,,,,,,,,,,,,,
2017457,2017457,,7500,Chestnut,North Plains Oregon 97133,8.882191780821918,97133,16.0 hh,8,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Eventing (Prospect)', 'Sporthorse', 'Trail Riding, Recreational']"
2017403,2017403,,35000,Bay,Union Bridge Maryland 21791,12.632876712328768,21791,16.2 hh,2,False,False,False,,,True,['Dressage']
2017400,2017400,,6500,Grey,Huntsburg Ohio 44046,6.041095890410959,44046,16.1 hh,3,False,False,False,,,True,"['Dressage (Started)', 'Eventing (In Training/Has Training)', 'Hunter (In Training/Has Training)', 'Jumping (Started)', 'Youth (Prospect)']"
