,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
1999747,1999747,,35000,Grey,Hemet California 92545,5.041095890410959,92545,16.0 hh,9,False,True,,,,True,[]
1999745,1999745,,8000,Bay,Hemet California 92545,9.043835616438356,92545,15.2 hh,6,False,True,,,,False,"['Dressage', 'Ridden English', 'Ridden Western', 'Trail Riding, Recreational']"
1999732,1999732,,5000,Buckskin,scottsdale Arizona 85257,12.884931506849314,85257,15.3 hh,5,False,False,False,,,True,"['Baroque Horse', 'Dressage', 'Lesson Horse', 'Show Experience', 'Trail Riding, Recreational']"
1999728,1999728,,0,Bay,scottsdale Arizona 85257,11.043835616438356,85257,17.2 hh,3,False,False,False,,,True,"['Broodmare', 'Dressage', 'Eventing', 'Jumping', 'Show Experience']"
1999715,1999715,,6500,Black,Reisterstown Maryland 21136,7.712328767123288,21136,15.0 hh,3,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'Ridden English (Finished/Proficient)', 'Rider Level: Novice (Finished/Proficient)']"
1999686,1999686,,6000,Bay,Wallkill New York 12566,18.04931506849315,12566,17.2 hh,11,False,False,False,,,False,"['Advanced Rider Recommended', 'Dressage', 'Eventing', 'Hunt Seat Equitation', 'Hunter']"
1999682,,,,,,,,,,,,,,,,
1983977,1983977,,7500,Black Bay,Chesterland Ohio 44050,8.715068493150685,44050,16.3 hh,4,False,True,,,,True,"['Dressage (Shown/Competed/Performed)', 'Eventing (Shown/Competed/Performed)', 'Foxhunter (Prospect)', 'Hunter (Shown/Competed/Performed)']"
1999394,1999394,,5000,Grey,Torrance California 90505,9.043835616438356,90505,15.2 hh,5,False,True,,,,True,"['All Around', 'Dressage', 'English Pleasure', 'Eventing', 'Hunt Seat Equitation']"
1902452,1902452,,4950,Chestnut,Albany Oregon 97321,7.627397260273972,97321,15.2 hh,3,False,True,False,,,True,"['Champion (Shown/Competed/Performed)', 'Champion Pedigree', 'Dressage (In Training/Has Training)', 'Hunter Under Saddle (In Training/Has Training)', 'Western Pleasure (In Training/Has Training)']"
1999591,1999591,,7000,Bay,Greencastle Pennsylvania 17225,10.882191780821918,17225,16.2 hh,7,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'Eventing (Started)', 'Hunter (Shown/Competed/Performed)', 'Intermediate Rider Recommended', 'Jumping (Shown/Competed/Performed)']"
1999548,1999548,,7500,Grey,Hemet California 92545,5.041095890410959,92545,15.3 hh,5,False,True,,,,False,"['All Around', 'Dressage', 'Eventing', 'Trail Riding, Recreational', 'Youth']"
1970098,1970098,,9000,Chestnut,meridian Idaho 83642,7.794520547945205,83642,15.1 hh,4,False,False,False,,,True,"['All Around', 'Champion', 'Dressage', 'Jumping', 'Show Experience']"
