,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
1994730,1994730,,4000,Grey,Friday Harbor Washington 98250,3.5424657534246577,98250,15.2 hh,3,False,True,False,,,True,"['Dressage', 'Endurance Riding', 'Eventing', 'Jumping', 'Trail Riding, Competitive']"
1985760,1985760,,7900,Chestnut,Shelbyville Kentucky 40065,12.884931506849314,40065,16.0 hh,3,False,True,,,,True,"['4H (In Training/Has Training)', 'Dressage (In Training/Has Training)', 'Eventing (In Training/Has Training)', 'Hunter (In Training/Has Training)', 'Jumping (In Training/Has Training)']"
2002152,2002152,,3900,Black Bay,Murrieta California 92562,8.043835616438356,92562,16.2 hh,5,False,False,False,,,False,"['Champion', 'Dressage', 'English Pleasure', 'Hunt Seat Equitation', 'Hunter']"
1998853,,,,,,,,,,,,,,,,
2002064,2002064,,30000,Bay,North Salem New York 10560,16.04931506849315,10560,15.3 hh,4,False,False,False,,,True,"['Country English Pleasure', 'Dressage', 'Hunter', 'Jumping', 'Trail Riding, Recreational']"
2002061,2002061,,0,Chestnut,Pleasantville New York 10514,14.717808219178082,10514,16.2 hh,5,False,False,False,,,True,['Dressage']
1999350,1999350,,4000,Bay,Huntersville North Carolina 28078,9.043835616438356,28078,15.1 hh,2,False,True,False,,,False,"['Dressage (Shown/Competed/Performed)', 'English Pleasure (In Training/Has Training)', 'Eventing (In Training/Has Training)', 'Hunter (Prospect)', 'Jumping (In Training/Has Training)']"
2001836,2001836,,4000,Buckskin,stevensville Michigan 49127,5.545205479452055,49127,14.0 hh,2,False,False,False,,,True,"['Broodmare', 'Dressage', 'Eventing', 'Jumping']"
2002025,2002025,,25000,Palomino,Stanwood Washington 98292,7.794520547945205,98292,14.1 hh,5,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'Driving (Finished/Proficient)', 'Eventing (In Training/Has Training)', 'Jumping (Shown/Competed/Performed)', 'Show Winner (Awards Earned)']"
2001030,2001030,,7000,Bay,Northville Michigan 48168,13.884931506849314,48168,16.0 hh,2,False,True,False,,,True,"['Dressage (Awards Earned)', 'Hunt Seat Equitation (Awards Earned)', 'Hunter (Awards Earned)', 'Hunter Under Saddle (Awards Earned)', 'Jumping (Awards Earned)']"
2001986,2001986,,8000,Black,Canal Winchester Ohio 43110,0.7917808219178082,43110,16.0 hh,3,False,True,,,,True,"['Broodmare', 'Dressage', 'Driving', 'Homozygous Black', 'Weanling']"
2001985,2001985,,30000,Black,Lowell Michigan 49331,4.879452054794521,49331,16.0 hh,5,False,True,,,,True,"['Dressage', 'Driving']"
2001969,2001969,,15000,Chestnut,Saratoga California 95070,8.043835616438356,95070,17.0 hh,4,False,True,,,,False,"['Dressage', 'Eventing', 'Jumping', 'Pony Club']"
2001958,2001958,,8500,Bay,Saratoga California 95070,17.04931506849315,95070,17.2 hh,3,False,True,,,,False,"['Beginner-Safe Horse', 'Dressage', 'Eventing', 'Jumping', 'Pony Club']"
2001960,2001960,,12000,Grey,Wallowa Oregon 97885,11.715068493150685,97885,15.3 hh,4,False,False,False,,,True,"['Cowhorse (In Training/Has Training)', 'Dressage (Started)', 'Trail Riding, Recreational (Finished/Proficient)', 'Western Dressage (Prospect)']"
2002313,2002313,,3000,Grey,parrish Florida 34219,8.043835616438356,34219,16.1 hh,3,False,False,False,,,True,"['Dressage', 'Hunter Under Saddle', 'Trail Riding, Recreational', 'Western Dressage']"
2002312,2002312,,5000,Chestnut,Union Kentucky 41017,8.797260273972602,41017,16.3 hh,4,False,True,,,,True,"['Dressage', 'Eventing', 'Foxhunter', 'Hunter', 'Jumping']"
2002265,2002265,,0,Bay,waverly West Virginia 26184,9.043835616438356,26184,16.3 hh,6,False,False,False,,,True,"['Dressage', 'Eventing', 'Foxhunter', 'Hunter', 'Jumping']"
2002218,2002218,,0,Bay,spokane Washington 99219,3.0383561643835617,99219,14.0 hh,5,False,False,False,,,False,"['All Around', 'Dressage', 'Driving', 'Hunter', 'Hunter Under Saddle']"
2002198,2002198,,600,Grey,College Station Texas 77840,11.043835616438356,77840,15.0 hh,5,False,False,False,,,False,"['Dressage', 'English Pleasure', 'Eventing', 'Field Trials', 'Foxhunter']"
2002194,2002194,,3500,Bay,Dayton Nevada 89403,16.720547945205478,89403,17.0 hh,3,False,False,False,,,True,"['Beginner-Safe Horse (Finished/Proficient)', 'Dressage (Shown/Competed/Performed)', 'English Pleasure (Shown/Competed/Performed)', 'Eventing (In Training/Has Training)']"
1998487,1998487,,20000,Bay,Dickerson Maryland 34990,8.715068493150685,34990,16.1 hh,3,False,True,,,,False,"['Dressage (In Training/Has Training)', 'Eventing (In Training/Has Training)', 'Foxhunter (Finished/Proficient)', 'Hunter (In Training/Has Training)', 'Trail Riding, Recreational (Finished/Proficient)']"
2002175,2002175,,900,Black,Sykesville Maryland 21784,16.04931506849315,21784,15.1 hh,4,False,True,,,,True,"['Dressage (Prospect)', 'Eventing (Prospect)', 'Trail Riding, Competitive (Started)', 'Trail Riding, Recreational (In Training/Has Training)']"
2002158,2002158,,15000,Bay,Spring Valley WI Florida 32533,11.043835616438356,32533,16.3 hh,6,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Eventing (Shown/Competed/Performed)', 'Pony Club (Prospect)']"
2002151,,,,,,,,,,,,,,,,
2002131,2002131,,2800,Black,East Windsor Connecticut 06088,11.043835616438356,6088,15.3 hh,7,False,True,,,,False,"['Advanced Rider Recommended', 'Dressage', 'Show Experience']"
2002122,2002122,,0,Red Roan,Fort Collins Colorado 80524,6.041095890410959,80524,15.2 hh,2,False,False,False,,,False,"['Dressage', 'English Pleasure', 'Eventing', 'Hunter', 'Hunter Under Saddle']"
2002091,2002091,,3500,White,Roseburg Oregon 97470,9.043835616438356,97470,15.0 hh,4,False,False,False,,,False,"['Dressage (Started)', 'Endurance Riding (Prospect)', 'Eventing (Prospect)', 'Jumping (Shown/Competed/Performed)', 'Trail Class Competition (Started)']"
2002088,2002088,,15000,Bay,Waco Kentucky 40385,10.797260273972602,40385,16.1 hh,5,False,False,False,,,True,"['Dressage', 'Eventing', 'Jumping']"
2001926,2001926,,2950,Palomino,Beaverton Oregon 97006,17.887671232876713,97006,15.3 hh,4,False,False,False,,,True,"['All Around', 'Broodmare', 'Double Registered', 'Dressage']"
2001928,2001928,,5000,Black,Browns Summit North Carolina 27214,0.7095890410958904,27214,13.0 hh,2,False,False,False,,,False,"['Dressage', 'Driving', 'English Pleasure', 'Eventing', 'Foxhunter']"
2001915,2001915,,35000,Bay,Toano Virginia 23168,6.627397260273972,23168,16.2 hh,4,False,False,False,,,False,"['Dressage', 'Hunter', 'Jumping']"
2001911,2001911,,5500,Black Bay,Lebanon Oregon 97355,2.6246575342465754,97355,15.2 hh,4,False,False,False,,,True,"['Dressage', 'English Pleasure', 'Hunt Seat Equitation', 'Hunter', 'Hunter Under Saddle']"
2002051,2002051,,1500,Bay,Lakeville Minnesota 55044,11.043835616438356,55044,16.3 hh,7,False,True,,,,True,"['Dressage (Started)', 'Eventing (Prospect)', 'Trail Riding, Recreational (Started)']"
