,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
2000379,2000379,,12500,Buckskin,Covington Washington 98042,6.041095890410959,98042,16.0 hh,11,False,False,False,,,True,"['Dressage', 'Hunter', 'Sporthorse', 'Western Pleasure']"
2000327,2000327,,55000,Black,Careywood Idaho 83809,4.712328767123288,83809,17.0 hh,3,False,False,False,,,True,"['Dressage', 'Sporthorse']"
1955681,1955681,,15000,Bay,West Chester Pennsylvania 19382,11.797260273972602,19382,16.2 hh,2,False,False,False,,,True,"['Dressage', 'Rider Level: Amateur', 'Show Experience', 'Trail Riding, Recreational']"
1955683,1955683,,12000,Bay,West Chester Pennsylvania 19382,9.882191780821918,19382,16.0 hh,2,False,False,False,,,True,"['All Around', 'Dressage', 'Eventing', 'Jumping', 'Show Experience']"
2000317,2000317,,65000,Black Bay,Careywood Idaho 83809,4.712328767123288,83809,17.1 hh,5,False,False,False,,,True,"['Dressage', 'Hunter', 'Sporthorse']"
2000319,2000319,,48000,Black,Careywood Idaho 83809,4.712328767123288,83809,16.2 hh,4,False,False,False,,,True,"['Dressage', 'Hunter', 'Sporthorse']"
2000329,2000329,,45000,Black Bay,Careywood Idaho 83809,4.712328767123288,83809,16.3 hh,4,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping', 'Sporthorse']"
2000567,2000567,,1500,Silver,Cornelius Oregon 97113,11.043835616438356,97113,13.3 hh,2,False,True,,,,False,"['Dressage (In Training/Has Training)', 'Jumping (In Training/Has Training)', 'Pony Breed', 'Pony Club (Prospect)']"
2000555,2000555,,900,Smokey Black,Ontario Oregon 97914,2.791780821917808,97914,14.3 hh,3,False,False,False,,,False,"['Dressage (Prospect)', 'Hunter (Prospect)', 'Natural Horsemanship Training (Finished/Proficient)', 'Show Experience (In Training/Has Training)', 'Started Under Saddle (In Training/Has Training)']"
2000302,2000302,,18000,Grey,Arcata California 95521,14.717808219178082,95521,14.3 hh,5,False,False,False,,,True,"['Dressage (Awards Earned)', 'Eventing (In Training/Has Training)', 'Jumping (Shown/Competed/Performed)', 'Pony Club (Awards Earned)']"
1998856,1998856,,1500,Grey,Cool California 95614,4.712328767123288,95614,14.3 hh,5,False,True,,,,True,"['Barrel Racing', 'Dressage', 'Eventing', 'Hunter']"
2000278,2000278,,10000,Grey,Windsor South Carolina 29856,5.041095890410959,29856,15.1 hh,2,False,True,,,,False,"['Dressage', 'Eventing', 'Foxhunter', 'Hunter', 'Jumping']"
2000295,2000295,,2500,Grey,Vashon Island Washington 98070,9.95890410958904,98070,16.0 hh,7,False,False,False,,,True,"['Broodmare', 'Dressage', 'Eventing', 'Jumping', 'Sporthorse']"
2000504,2000504,,8500,Grey,Quakertown Pennsylvania 18951,10.043835616438356,18951,15.3 hh,5,False,False,False,,,False,"['Dressage (In Training/Has Training)', 'Hunter Under Saddle (Awards Earned)', 'Show Winner (Shown/Competed/Performed)']"
1998210,1998210,,15000,Grey,Brookeville Maryland 20833,14.046575342465754,20833,16.0 hh,6,False,False,False,,,True,"['Dressage', 'Eventing', 'Jumping', 'Trail Riding, Recreational']"
2000491,,,,,,,,,,,,,,,,
2000476,2000476,,25000,Grey,Moorpark California 93021,11.797260273972602,93021,17.0 hh,4,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Eventing (Shown/Competed/Performed)', 'Hunter (In Training/Has Training)']"
2000440,2000440,,0,Bay,Sandpoint Idaho 83864,17.04931506849315,83864,15.3 hh,3,False,False,False,,,True,"['Beginner-Safe Horse', 'Dressage', 'English Pleasure', 'Hunt Seat Equitation', 'Hunter']"
2000430,2000430,,12000,Bay,greeneville Tennessee 37745,9.043835616438356,37745,15.1 hh,2,False,False,False,,,False,"['All Around', 'Dressage', 'Eventing', 'Foxhunter']"
2000259,2000259,,15000,Black,Genesee Idaho 83832,4.879452054794521,83832,15.3 hh,3,False,True,False,,,True,"['Dressage', 'Hunter', 'Show Hack']"
2000249,2000249,,18000,Black Bay,Chattanooga Tennessee 37421,4.712328767123288,37421,15.3 hh,4,False,False,False,,,True,"['Champion Pedigree', 'Dressage', 'Sporthorse']"
1999890,1999890,,3000,Bay,Kennewick Washington 99338,10.797260273972602,99338,15.0 hh,4,False,True,False,,,False,"['4H (Finished/Proficient)', 'Dressage (In Training/Has Training)', 'English Pleasure (Finished/Proficient)', 'Jumping (Prospect)', 'Saddle Seat (Finished/Proficient)']"
1999883,1999883,,2500,Black,Maricopa Arizona 85139,9.043835616438356,85139,16.3 hh,4,False,False,False,,,False,"['All Around', 'Dressage', 'Eventing', 'Hunter', 'Western Riding']"
1999075,1999075,,9000,Bay,Blairstown New Jersey 07825,1.7917808219178082,7825,15.2 hh,4,False,False,False,,,True,"['Dressage', 'Hunter', 'Jumping']"
2000378,2000378,,7500,Bay,Pendleton South Carolina 29670,14.046575342465754,29670,15.0 hh,6,False,False,False,,,True,"['Dressage', 'English Pleasure', 'Hunter Under Saddle', 'Western Dressage', 'Western Pleasure']"
2000356,2000356,,22000,Bay,Apopka Florida 32703,5.041095890410959,32703,16.0 hh,11,False,False,False,,,False,"['Dressage', 'Eventing', 'Jumping']"
2000347,2000347,,35000,Chestnut,Apopka Florida 32703,6.041095890410959,32703,16.2 hh,11,False,False,False,,,False,"['Dressage', 'Eventing', 'Jumping']"
2000343,2000343,,27000,Bay,Apopka Florida 32703,6.041095890410959,32703,16.0 hh,11,False,False,False,,,False,"['Dressage', 'Eventing', 'Hunt Seat Equitation', 'Hunter', 'Hunter Under Saddle']"
2000342,2000342,,22000,Grey,Apopka Florida 32703,7.041095890410959,32703,16.1 hh,11,False,False,False,,,False,"['Dressage', 'Eventing']"
2000341,2000341,,29000,Chestnut,Apopka Florida 32703,13.046575342465754,32703,17.2 hh,11,False,False,False,,,True,"['Dressage', 'Hunt Seat Equitation']"
