,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
1979130,1979130,,0,Chestnut,Lake Oswego Oregon 97034,20.052054794520547,97034,15.2 hh,6,False,False,False,,,True,"['Dressage', 'Show Experience']"
1979127,1979127,,5500,Bay,AVONDALE Pennsylvania 19311,8.043835616438356,19311,16.1 hh,4,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping']"
1978068,1978068,,15000,Grey,Seatac Washington 98188,11.547945205479452,98188,17.0 hh,6,False,False,False,,,True,"['Broodmare', 'Dressage', 'Eventing', 'Jumping']"
1979111,1979111,,20000,Bay,Brandywine Maryland 20613,9.882191780821918,20613,15.3 hh,6,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Eventing (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)']"
1979087,,,,,,,,,,,,,,,,
1979088,1979088,,35000,Chestnut,Aiken South Carolina 29803,10.715068493150685,29803,16.1 hh,4,False,False,False,,,True,"['Dressage', 'Hunt Seat Equitation', 'Hunter', 'Jumping', 'Show Experience']"
1979162,1979162,,1500,Bay,silverton Oregon 97381,11.797260273972602,97381,16.0 hh,7,False,False,False,,,True,"['Advanced Rider Recommended', 'Dressage', 'Hunter', 'Jumping', 'No Vices']"
1968092,,,,,,,,,,,,,,,,
1978940,1978940,,12500,White,Peyton Colorado 80831,7.794520547945205,80831,14.1 hh,3,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Halter (Shown/Competed/Performed)', 'Hunter Under Saddle (Shown/Competed/Performed)', 'Lesson Horse (Finished/Proficient)', 'Western Pleasure (Shown/Competed/Performed)']"
1978882,1978882,,22000,Chestnut,Aiken South Carolina 29803,8.043835616438356,29803,16.1 hh,2,False,False,False,,,False,"['Dressage', 'Eventing', 'Jumping']"
1979064,1979064,,2000,Bay,Newberg Oregon 97132,8.797260273972602,97132,15.1 hh,7,False,False,False,,,True,"['Dressage (Prospect)', 'Hunt Seat Equitation (Shown/Competed/Performed)', 'Ridden English', 'Ridden Western', 'Trail Riding, Recreational (Finished/Proficient)']"
1977689,1977689,,0,Grey,Nixon Texas 78140,3.791780821917808,78140,16.0 hh,4,False,True,False,,,True,"['Broodmare', 'Champion Pedigree', 'Dressage', 'Halter']"
1947030,1947030,,2750,Buckskin,Palatka Florida 32177,7.794520547945205,32177,15.1 hh,5,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Eventing (Shown/Competed/Performed)', 'Hunter (Shown/Competed/Performed)', 'Intermediate Rider Recommended', 'Western Dressage']"
1952729,1952729,,0,Chestnut,Gilroy California 95020,5.545205479452055,95020,15.3 hh,4,False,False,False,,,False,"['Dressage', 'Western Dressage']"
1978832,1978832,,4000,Chestnut,Richmond Texas 77406,14.8,77406,16.2 hh,5,False,False,False,,,False,"['Advanced Rider Recommended', 'Broodmare', 'Dressage']"
1976890,1976890,,5000,Bay,Conyers Georgia 30012,14.046575342465754,30012,15.3 hh,5,False,False,False,,,False,"['Dressage', 'Eventing', 'Foxhunter', 'Hunter']"
1972172,1972172,,13900,Grey,Gillette Wyoming 82716,10.63013698630137,82716,17.0 hh,5,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping', 'Trail Riding, Recreational']"
