,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
1998685,1998685,,8200,Bay,Grand Rapids Michigan 49316,16.04931506849315,49316,16.2 hh,3,False,True,,,,True,"['Dressage', 'Eventing', 'Hunt Seat Equitation', 'Jumping', 'Kid-Friendly Family Horse']"
1998947,1998947,,9500,Bay,Gaston Oregon 97119,11.715068493150685,97119,14.2 hh,7,False,False,False,,,True,"['Dressage', 'Jumping']"
1998936,1998936,,2500,Dun with Black Points,Ravenna Ohio 44266,6.375342465753425,44266,14.1 hh,5,False,False,False,,,False,"['Dressage', 'Eventing', 'Intermediate Rider Recommended', 'Jumping', 'Show Experience']"
1998893,1998893,,18000,Bay,Chewelah Washington 99109,5.712328767123288,99109,16.2 hh,3,False,False,False,,,True,"['All Around', 'Calf Roping', 'Dressage', 'Hunter', 'Hunter Under Saddle']"
1998891,1998891,,15000,Palomino,Port Orachard Washington 98366,12.046575342465754,98366,15.2 hh,3,False,False,False,,,True,"['4H (Prospect)', 'All Around', 'Dressage (In Training/Has Training)', 'English Pleasure (Prospect)', 'Hunt Seat Equitation (Prospect)']"
1998889,1998889,,25000,Bay,Chewelah Washington 99109,5.545205479452055,99109,16.0 hh,3,False,False,False,,,True,['Dressage']
1985085,1985085,,3200,Bay,Kimball Michigan 48074,9.797260273972602,48074,15.3 hh,4,False,True,False,,,True,"['Dressage', 'Halter', 'Hunt Seat Equitation', 'Western Dressage']"
1998673,1998673,,35000,Black,Sedro Woolley Washington 98284,6.712328767123288,98284,17.1 hh,5,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Eventing (Prospect)', 'Hunter (Started)', 'Jumping (Started)', 'Sporthorse (In Training/Has Training)']"
1998314,1998314,,2000,Grey,redmond Washington 98053,13.550684931506849,98053,14.2 hh,4,False,True,,,,False,"['Baroque Horse', 'Dressage (Started)', 'Driving (Started)']"
1998649,1998649,,4000,Blue Roan,Loon Lake Washington 99148,8.797260273972602,99148,15.3 hh,5,False,False,False,,,False,"['All Around', 'Country English Pleasure', 'Dressage', 'Driving', 'Endurance Riding']"
1998613,,,,,,,,,,,,,,,,
1998606,1998606,,15000,Chestnut,Monroe Washington 98272,7.794520547945205,98272,16.0 hh,3,False,True,,,,True,"['Dressage', 'Halter', 'Hunt Seat Equitation', 'Hunter Under Saddle', 'Jumping']"
1996654,1996654,,4500,Bay Roan,Ellensburg Washington 98926,8.63013698630137,98926,12.0 hh,3,False,False,False,,,True,"['Beginner-Safe Horse (Shown/Competed/Performed)', 'Dressage (Shown/Competed/Performed)', 'Driving (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)', 'Youth (Shown/Competed/Performed)']"
1998522,1998522,,20000,Bay,Burleson Texas 76028,0.7095890410958904,76028,16.2 hh,3,False,False,False,,,True,['Dressage']
1998516,1998516,,4000,Bay,Chino Hills California 91709,19.04931506849315,91709,16.2 hh,4,False,False,False,,,False,"['Dressage', 'Hunt Seat Equitation', 'Hunter', 'Hunter Under Saddle', 'Jumping']"
1998482,1998482,,4500,Chestnut,Winston Oregon 97496,9.882191780821918,97496,16.1 hh,4,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping', 'Ridden English']"
1994957,1994957,,8500,Black,lapeer Michigan 48446,0.7095890410958904,48446,0 Inches,11,False,False,False,,,True,"['Baroque Horse', 'Dressage', 'Driving', 'Parades', 'Trail Riding, Recreational']"
1998475,1998475,,2500,Grey,Hartland Michigan 48430,15.046575342465754,48430,16.2 hh,1,False,True,False,,,True,"['All Around (Shown/Competed/Performed)', 'Dressage (Finished/Proficient)', 'English Pleasure', 'Show Winner', 'Youth']"
1998444,1998444,,3900,Buckskin,Scottdale Arizona 85260,15.046575342465754,85260,16.1 hh,5,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Eventing (Shown/Competed/Performed)', 'Hunter (In Training/Has Training)', 'Jumping (Shown/Competed/Performed)', 'Trail Riding, Competitive (In Training/Has Training)']"
1998447,1998447,,0,Bay,Damascus Maryland 20872,13.046575342465754,20872,16.2 hh,4,False,False,False,,,False,"['Dressage', 'English Pleasure', 'Eventing', 'Hunter', 'Jumping']"
1998437,1998437,,3500,Chestnut,Scottdale Arizona 85260,13.961643835616439,85260,17.3 hh,4,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Eventing (Shown/Competed/Performed)', 'Hunter (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)', 'Lesson Horse (Started)']"
1994930,1994930,,9000,Black,Jerome Idaho 83338,4.712328767123288,83338,15.2 hh,11,False,True,,,,True,"['Dressage (In Training/Has Training)', 'Ridden English (In Training/Has Training)', 'Ridden Western (In Training/Has Training)', 'Trail Riding, Recreational (Started)']"
1998736,,,,,,,,,,,,,,,,
1998697,1998697,,0,Bay,Louisburg Kansas 66053,10.715068493150685,66053,16.3 hh,2,False,False,False,,,True,"['Dressage', 'Eventing', 'Foundation Bred', 'Jumping']"
1998669,1998669,,0,Bay,Auburn Alabama 36830,13.046575342465754,36830,17.2 hh,2,False,False,False,,,True,"['Dressage', 'English Pleasure', 'Eventing', 'Hunter', 'Jumping']"
1998659,1998659,,25000,Chestnut,Evergreen Colorado 80439,5.545205479452055,80439,16.1 hh,3,False,False,False,,,True,"['Broodmare', 'Dressage', 'Hunt Seat Equitation', 'Hunter', 'Hunter Under Saddle']"
