,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
1989471,1989471,,40000,Chestnut,Nipomo California 93444,16.301369863013697,93444,16.2 hh,3,False,True,False,,,True,"['Broodmare', 'Champion', 'Dressage', 'Schoolmaster', 'Show Experience']"
1989441,1989441,,6000,Grey,Poway California 92064,7.041095890410959,92064,16.1 hh,7,False,True,,,,True,"['Broodmare', 'Dressage', 'Eventing', 'Jumping']"
1989559,1989559,,10000,Grey,Syracuse Indiana 46567,6.041095890410959,46567,14.2 hh,1,False,False,False,,,False,"['Beginner-Safe Horse (Finished/Proficient)', 'Dressage (In Training/Has Training)', 'Eventing (In Training/Has Training)', 'Foxhunter (Started)', 'Hunter (In Training/Has Training)']"
1989413,1989413,,5000,Grey,Los Angeles California 90265,8.63013698630137,90265,15.0 hh,5,False,True,False,,,True,"['All Around', 'Champion Pedigree', 'Country English Pleasure', 'Dressage', 'Endurance Riding']"
1989416,1989416,,15000,Brown,Dallas Texas 75172,14.046575342465754,75172,16.3 hh,11,False,False,False,,,False,['Dressage']
1989405,,,,,,,,,,,,,,,,
1989396,1989396,,30000,Black,Lexington Kentucky 40588,4.041095890410959,40588,16.1 hh,5,False,False,False,,,True,"['Dressage', 'Eventing']"
1989387,1989387,,5000,Grey,Oregon City Oregon 97045,16.04931506849315,97045,16.3 hh,4,False,False,False,,,True,"['Dressage', 'Gymkhana', 'Mounted Games', 'Show Experience', 'Trail Riding, Competitive']"
1989484,1989484,,80000,Black,Radeburg Germany 01471,6.627397260273972,1471,16.3 hh,5,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'Eventing (Prospect)', 'Hunter (Prospect)']"
1986353,1986353,,15000,Chestnut,Mcallen Texas 78504,6.041095890410959,78504,14.1 hh,4,False,False,False,,,True,"['Dressage (Awards Earned)', 'Hunter (Awards Earned)']"
1987218,1987218,,4500,Bay,Auburn Alabama 36830,6.794520547945205,36830,16.2 hh,4,False,True,,,,False,"['Dressage', 'Eventing', 'Foxhunter', 'Hunt Seat Equitation', 'Hunter']"
1973792,1973792,,3500,Bay,Pataskala Ohio 43062,12.8,43062,16.3 hh,3,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'Field Trials (Started)', 'Foxhunter (Started)', 'Jumping (In Training/Has Training)', 'Pony Club (In Training/Has Training)']"
1989320,1989320,,1100,Bay,Wausau Wisconsin 54403,19.134246575342466,54403,15.2 hh,4,False,False,False,,,False,"['Dressage', 'English Pleasure', 'Intermediate Rider Recommended', 'Trail Riding, Recreational', 'Western Riding']"
1989279,1989279,,11995,Black Bay,Poulsbo Washington 98370,1.7917808219178082,98370,14.1 hh,4,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping']"
1989445,1989445,,0,Chestnut,Oak Ridge North Carolina 27310,19.04931506849315,27310,13.0 hh,2,False,False,False,,,False,"['All Around', 'Beginner-Safe Horse', 'Dressage', 'English Pleasure', 'Hunter Under Saddle']"
