,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
2011091,2011091,,2000,Buckskin,hampden Maine 04444,12.046575342465754,4444,15.1 hh,5,False,False,False,,,False,"['Dressage', 'English Pleasure', 'Pony Club', 'Ridden English', 'Show Experience']"
2011087,2011087,,5000,Bay,Littleton Colorado 80127,3.791780821917808,80127,15.3 hh,5,False,True,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping']"
2011081,2011081,,6500,Other,Harrington Delaware 19954,7.041095890410959,19954,14.0 hh,5,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping']"
2009648,2009648,,3500,Chestnut,Oregon City Oregon 97045,14.8,97045,15.0 hh,3,False,True,,,,True,"['Dressage (In Training/Has Training)', 'Hunter (In Training/Has Training)', 'Lesson Horse (In Training/Has Training)', 'Pony Club (Prospect)', 'Trail Riding, Competitive (Shown/Competed/Performed)']"
2010279,2010279,,2500,Bay,forest ranch California 95942,15.717808219178082,95942,15.0 hh,11,False,False,False,,,True,"['All Around (In Training/Has Training)', 'Dressage (Prospect)', 'Gymkhana (Prospect)', 'Natural Horsemanship Training (In Training/Has Training)', 'Western Pleasure (Shown/Competed/Performed)']"
1984904,1984904,,40000,Bay,Oregon Wisconsin 53575,8.63013698630137,53575,17.2 hh,4,False,True,,,,True,"['Dressage (Shown/Competed/Performed)', 'Hunter (Prospect)', 'Jumping (Prospect)', 'Lesson Horse (Finished/Proficient)', 'Trail Riding, Recreational (Finished/Proficient)']"
2007020,2007020,,37000,Bay,Oregon Wisconsin 53575,10.043835616438356,53575,16.2 hh,5,False,False,False,,,False,"['All Around (Finished/Proficient)', 'Dressage (Shown/Competed/Performed)', 'Hunter (Prospect)', 'Lesson Horse (Finished/Proficient)', 'Trail Riding, Recreational (Started)']"
2007022,2007022,,49500,Bay,Oregon Wisconsin 53575,8.043835616438356,53575,17.1 hh,3,False,False,False,,,True,"['All Around (Started)', 'Dressage (Shown/Competed/Performed)', 'Hunter (Prospect)', 'Jumping (Prospect)', 'Lesson Horse (Started)']"
2007023,2007023,,38000,Bay,Oregon Wisconsin 53575,10.043835616438356,53575,16.0 hh,7,False,True,,,,True,"['All Around (Started)', 'Dressage (Shown/Competed/Performed)', 'Hunter (Prospect)', 'Jumping (Shown/Competed/Performed)', 'Trail Riding, Recreational (In Training/Has Training)']"
2010911,2010911,,17000,Buckskin,pleasanton California 94566,5.041095890410959,94566,15.3 hh,4,False,True,False,,,True,"['Dressage', 'Eventing', 'Jumping', 'Western Dressage']"
2010995,2010995,,30000,Bay,Washougal Washington 98671,7.712328767123288,98671,16.3 hh,5,False,False,False,,,True,"['Broodmare (Prospect)', 'Dressage (Money/Points Earned)', 'Show Experience (Awards Earned)', 'Show Winner (Awards Earned)', 'Sporthorse (Awards Earned)']"
2010985,2010985,,25000,Black,Fort Collins Colorado 80525,7.712328767123288,80525,16.3 hh,3,False,False,False,,,True,"['Dressage', 'Intermediate Rider Recommended', 'Jumping', 'Trail Riding, Recreational']"
2010987,2010987,,1500,Bay,Bishop California 93514,22.805479452054794,93514,16.2 hh,6,False,False,False,,,True,"['Dressage', 'English Pleasure', 'Hunter Under Saddle', 'Intermediate Rider Recommended', 'Showmanship at Halter']"
2010986,2010986,,4000,Dun,Hood River Oregon 97031,12.717808219178082,97031,13.2 hh,5,False,False,False,,,True,"['Broodmare (Prospect)', 'Dressage (Prospect)', 'Endurance Riding (Prospect)', 'English Pleasure (Prospect)', 'Pony Club (Prospect)']"
2010941,2010941,,9500,Chestnut,Orlando Florida 32827,4.712328767123288,32827,16.2 hh,4,False,True,,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping']"
2010922,2010922,,2000,Grey,Cohutta Georgia 30710,9.043835616438356,30710,14.3 hh,3,False,True,False,,,False,"['Dressage', 'Endurance Riding', 'Eventing', 'Foxhunter', 'Hunter']"
1995214,1995214,,25000,Bay,Bakersfield California 93314,12.884931506849314,93314,15.3 hh,2,False,False,False,,,True,['Dressage']
1995218,1995218,,7500,Grey,Bakersfield California 93314,13.8,93314,16.0 hh,4,False,False,False,,,True,['Dressage']
1995227,1995227,,5000,Grey,Bakersfield California 93314,14.8,93314,17.1 hh,5,False,False,False,,,True,['Dressage']
1995229,1995229,,35000,Bay,Bakersfield California 93314,15.8,93314,16.3 hh,4,False,False,False,,,True,['Dressage']
2002192,2002192,,9000,Black,arroyo grande California 93420,16.635616438356163,93420,16.2 hh,4,False,False,False,,,True,"['Dressage', 'English Pleasure', 'Jumping', 'Show Experience']"
2010824,2010824,,10000,Sorrel,beavertown Pennsylvania 17813,9.043835616438356,17813,16.3 hh,3,False,True,,,,False,"['Dressage', 'Eventing', 'Foxhunter', 'Jumping', 'Lesson Horse']"
2010815,2010815,,6000,Bay,west chester Pennsylvania 19380,5.879452054794521,19380,16.1 hh,2,False,False,False,,,True,"['All Around', 'Dressage', 'Eventing', 'Foxhunter', 'Hunter']"
2003502,2003502,,6000,Bay,Dillsburg Pennsylvania 17019,2.6246575342465754,17019,15.3 hh,3,False,True,False,,,False,"['Dressage', 'Eventing', 'Foxhunter', 'Hunter', 'Jumping']"
2010727,2010727,,23900,Chestnut,Almont Michigan 48003,12.046575342465754,48003,17.1 hh,5,False,False,False,,,False,"['Dressage', 'Jumping']"
2010720,2010720,,1,Black,Agoura Hills California 91301,20.052054794520547,91301,16.1 hh,6,False,True,,,,True,['Dressage (Finished/Proficient)']
2010723,2010723,,100,Bay,Shepherdstown West Virginia 25443,23.96986301369863,25443,25 Inches,5,False,False,False,,,False,"['Dressage (In Training/Has Training)', 'Eventing (Shown/Competed/Performed)', 'Hunt Seat Equitation (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)', 'Show Experience (Shown/Competed/Performed)']"
2010691,2010691,,8750,Bay,Rockwall Texas 75032,9.95890410958904,75032,14.3 hh,5,False,False,False,,,False,"['Dressage', 'English Pleasure', 'Eventing', 'Jumping', 'Lesson Horse']"
2010666,2010666,,8500,Bay,Edgewater Maryland 21037,15.046575342465754,21037,15.0 hh,3,False,True,False,,,False,"['All Around', 'Dressage', 'Eventing', 'Pony Club', 'Trail Riding, Recreational']"
2010910,2010910,,50000,Bay,Cardiff California 92007,7.041095890410959,92007,16.1 hh,5,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunt Seat Equitation', 'Jumping']"
2010893,2010893,,2500,Bay,Albuquerque New Mexico 87105,13.884931506849314,87105,15.1 hh,6,False,True,,,,True,"['Advanced Rider Recommended', 'Dressage (In Training/Has Training)', 'Sporthorse (Money/Points Earned)', 'Western Pleasure (World/National Competitor)']"
2010875,2010875,,6000,Bay,Lake View Terrace California 91342,13.046575342465754,91342,16.1 hh,5,False,True,,,,False,"['Dressage', 'Hunter', 'Hunter Under Saddle', 'Jumping']"
2010884,2010884,,7500,Chestnut,Albuquerque New Mexico 87105,6.794520547945205,87105,15.2 hh,6,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'Sporthorse (Money/Points Earned)', 'Trail Riding, Recreational (In Training/Has Training)', 'Western Pleasure (Shown/Competed/Performed)']"
2004212,2004212,,2200,Bay,Everson Washington 98247,14.046575342465754,98247,16.1 hh,11,False,False,False,,,False,"['All Around', 'Country English Pleasure', 'Cowboy Mounted Shooting', 'Dressage']"
1870863,1870863,,5000,Grey,Sleepy Hollow Illinois 60118,10.797260273972602,60118,16.2 hh,3,False,False,False,,,False,"['Dressage', 'Hunter', 'Intermediate Rider Recommended', 'Jumping', 'Ridden English']"
2010788,2010788,,25000,Bay,Corvallis Oregon 97330,14.884931506849314,97330,16.2 hh,5,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Eventing (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)', 'Pony Club (Shown/Competed/Performed)']"
2010797,2010797,,5000,Bay,Cornelius Oregon 97113,9.043835616438356,97113,16.1 hh,7,False,False,False,,,True,"['Broodmare (Prospect)', 'Dressage (In Training/Has Training)']"
2010777,2010777,,2000,Bay,San Antonio Texas 78219,6.041095890410959,78219,16.0 hh,2,False,False,False,,,True,"['All Around', 'Dressage', 'English Pleasure', 'Hunter']"
