,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
1987793,1987793,,0,Bay,Southwest Ranches Florida 33330,11.463013698630137,33330,16.1 hh,4,False,True,,,,True,['Dressage (Shown/Competed/Performed)']
1987797,1987797,,7500,Chestnut,Scottsdale Arizona 85266,8.043835616438356,85266,15.3 hh,4,False,False,False,,,True,['Dressage']
1987776,1987776,,6000,Grey,Goleta California 93117,16.04931506849315,93117,15.2 hh,3,False,False,False,,,False,"['All Around (Finished/Proficient)', 'Dressage (In Training/Has Training)', 'Foxhunter (Finished/Proficient)', 'Husband-Safe Horse (Finished/Proficient)', 'Trail Riding, Recreational (Finished/Proficient)']"
1963270,,,,,,,,,,,,,,,,
1950333,1950333,,5500,Chestnut,Haverhill Massachusetts 01830,13.046575342465754,1830,16.2 hh,6,False,False,False,,,False,"['Dressage', 'Eventing', 'Hunter Under Saddle', 'Jumping']"
1942690,,,,,,,,,,,,,,,,
1987735,1987735,,30000,Black,Encinitas California 92024,15.717808219178082,92024,16.2 hh,5,False,False,False,,,True,['Dressage']
1987713,1987713,,17500,Bay,Leesport Pennsylvania 19533,9.715068493150685,19533,15.3 hh,4,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping', 'Working Equitation']"
1978944,1978944,,5000,Bay,Aimissville Virginia 20106,12.717808219178082,20106,17.1 hh,6,False,False,False,,,True,['Dressage (In Training/Has Training)']
1987701,1987701,,2000,Grey,Killeen Texas 76544,6.879452054794521,76544,15.1 hh,3,False,False,False,,,True,"['All Around', 'Barrel Racing', 'Cowhorse', 'Dressage']"
1987645,1987645,,2900,Grey,allentown Pennsylvania 18062,7.794520547945205,18062,14.0 hh,2,False,False,False,,,True,"['All Around', 'Dressage', 'Jumping', 'Trail Riding, Recreational']"
1948357,1948357,,9999,Liver Chestnut,Lexington Kentucky 40503,13.884931506849314,40503,15.3 hh,4,False,False,False,,,True,"['4H (Shown/Competed/Performed)', 'Dressage (Shown/Competed/Performed)', 'Hunt Seat Equitation (Shown/Competed/Performed)', 'Western Pleasure (Shown/Competed/Performed)']"
1987423,1987423,,8000,Liver Chestnut,Sandpoint Idaho 83864,5.712328767123288,83864,15.2 hh,11,False,True,,,,False,['Dressage (Shown/Competed/Performed)']
1987397,1987397,,0,Black,Avon New York 14414,3.791780821917808,14414,15.2 hh,3,False,False,False,,,True,[]
1987393,1987393,,24000,Bay,Nottingham Pennsylvania 19362,10.043835616438356,19362,16.3 hh,4,False,False,False,,,False,"['Dressage', 'Eventing', 'Hunter', 'Jumping']"
1987537,1987537,,5000,Bay,Collinsville Oklahoma 74021,7.712328767123288,74021,16.1 hh,6,False,False,False,,,True,"['Dressage', 'Eventing', 'Foxhunter', 'Hunter', 'Jumping']"
1987600,1987600,,1,Chestnut,Italy Texas 76651,9.63013698630137,76651,15.2 hh,3,False,True,,,,False,"['Dressage', 'Ridden English', 'Ridden Western', 'Trail Riding, Recreational', 'Western Dressage']"
1987589,1987589,,0,Black,Gretna Virginia 24557,8.043835616438356,24557,15.3 hh,6,False,False,False,,,True,"['Champion Pedigree', 'Dressage', 'Driving', 'Sporthorse', 'Western Dressage']"
1987590,1987590,,0,Black,Gretna Virginia 24557,4.041095890410959,24557,16.0 hh,6,False,False,False,,,True,"['Champion Pedigree', 'Dressage', 'Driving', 'Saddle Seat']"
1987592,1987592,,0,Black,Gretna Virginia 24557,4.041095890410959,24557,16.0 hh,6,False,False,False,,,True,"['Champion Pedigree', 'Dressage', 'Eventing', 'Hunter', 'Jumping']"
1987460,1987460,,6000,Bay,Anderson California 96007,2.5424657534246577,96007,15.0 hh,5,False,False,False,,,False,"['All Around', 'Draft', 'Dressage', 'Driving', 'Hunter']"
1944326,1944326,,6500,Chestnut,Houston Texas 77043,5.879452054794521,77043,15.0 hh,3,False,False,False,,,True,"['All Around', 'Dressage', 'Playday', 'Western Dressage']"
1987346,1987346,,4500,Chestnut,Houston Texas 77043,8.715068493150685,77043,15.0 hh,6,False,False,False,,,True,"['Dressage', 'Endurance Riding', 'Intermediate Rider Recommended', 'Ridden English', 'Trail Riding, Competitive']"
1935564,1935564,,8500,Bay,Houston Texas 77043,6.545205479452055,77043,13.2 hh,3,False,False,False,,,True,"['Double Registered', 'Dressage', 'Eventing', 'Hunter']"
1986904,1986904,,4000,Grey,Richland Washington 99352,18.635616438356163,99352,22 Inches,4,False,True,,,,True,"['Dressage (Shown/Competed/Performed)', 'Longe Line (Finished/Proficient)', 'Show Experience (Shown/Competed/Performed)', 'Trail Riding, Recreational (Finished/Proficient)']"
