,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
1969901,1969901,,6500,Chestnut,Aiken South Carolina 29803,5.041095890410959,29803,15.3 hh,4,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping']"
2001443,2001443,,2000,Bay,Cle Elum Washington 98922,18.04931506849315,98922,17.0 hh,2,False,False,False,,,True,"['All Around', 'Beginner-Safe Horse', 'Dressage', 'Husband-Safe Horse', 'Lesson Horse']"
2001167,2001167,,5000,Bay,Sherburn Minnesota 56071,15.046575342465754,56071,17.0 hh,5,False,False,False,,,False,['Dressage']
2001169,,,,,,,,,,,,,,,,
2001158,2001158,,6000,Other,Murrieta California 92562,3.7095890410958905,92562,16.2 hh,3,False,False,False,,,False,"['Dressage', 'Driving']"
2001434,2001434,,8000,Bay,Butler Ohio 44822,8.043835616438356,44822,15.3 hh,5,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Eventing (Started)', 'Jumping (Shown/Competed/Performed)']"
2001342,2001342,,300,Bay,Monroe Washington 98272,11.043835616438356,98272,14.1 hh,3,False,False,False,,,False,"['Dressage', 'Eventing', 'Hunter', 'Jumping']"
2001339,2001339,,10500,Bay,GREAT FALLS Virginia 22066,8.715068493150685,22066,16.3 hh,2,False,False,False,,,True,"['All Around', 'Dressage', 'Eventing', 'Hunter', 'Jumping']"
2001305,2001305,,10000,Black,Binghamton New York 13905,7.46027397260274,13905,16.2 hh,7,False,False,False,,,True,"['Baroque Horse', 'Dressage', 'No Vices', 'Ridden English', 'Sporthorse']"
2001119,2001119,,10000,Bay,Cumming Georgia 30041,7.041095890410959,30041,16.1 hh,4,False,False,False,,,False,['Dressage']
2001121,2001121,,40000,Bay,Brentwood California 94513,9.715068493150685,94513,16.0 hh,7,False,False,False,,,False,"['Dressage', 'Rider Level: Amateur', 'Rider Level: Open']"
2001081,2001081,,25000,Bay,Castle Rock Colorado 80104,6.712328767123288,80104,17.1 hh,6,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunt Seat Equitation', 'Intermediate Rider Recommended', 'Jumping']"
2001074,2001074,,15000,Black Bay,Middletown New York 10941,16.04931506849315,10941,16.1 hh,3,False,False,False,,,True,"['Dressage', 'Rider Level: Amateur', 'Rider Level: Open', 'Schoolmaster', 'Show Experience']"
2001080,2001080,,35000,Bay,South Strafford Vermont 05072,7.041095890410959,5072,16.0 hh,5,False,False,False,,,True,['Dressage']
2001057,2001057,,4500,Chestnut,Blaine Washington 98230,7.041095890410959,98230,16.2 hh,4,False,True,,,,True,"['Dressage', 'Eventing', 'Jumping', 'Pony Club']"
2001063,2001063,,3000,Chestnut,Piqua Ohio 45356,13.8,45356,15.2 hh,3,False,True,,,,True,"['Dressage', 'Driving', 'Eventing', 'Foxhunter', 'Hunter']"
2001064,2001064,,8000,Buckskin,Naperville Illinois 60565,8.043835616438356,60565,15.1 hh,3,False,True,,,,False,"['All Around', 'Dressage', 'Eventing', 'Hunter', 'Pony Club']"
