,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
2016749,2016749,,5500,Grey,Lakeview Oregon 97630,7.712328767123288,97630,14.2 hh,11,False,False,False,,,True,"['Dressage (Shown/Competed/Performed)', 'Lesson Horse (Finished/Proficient)', 'Show Experience (Shown/Competed/Performed)', 'Trail Riding, Recreational (Finished/Proficient)', 'Western Dressage (In Training/Has Training)']"
1982708,1982708,,9000,Black Bay,Enterprise Oregon 97828,1.7095890410958905,97828,14.0 hh,4,False,False,False,,,True,"['Dressage', 'Eventing']"
1993407,1993407,,12000,Palomino,Sandia Park New Mexico 87047,0.8767123287671232,87047,0 Inches,11,False,False,False,,,True,"['Baroque Horse', 'Broodmare', 'Dressage', 'Working Equitation']"
2016687,2016687,,1100,Chestnut,Pasadena California 91105,7.958904109589041,91105,15.2 hh,3,False,False,False,,,True,"['All Around', 'Dressage', 'English Pleasure', 'No Vices', 'Ridden English']"
2001310,2001310,,5000,Grey,Wilbur Washington 99185,2.6246575342465754,99185,16.3 hh,3,False,False,False,,,True,"['Draft', 'Dressage', 'English Pleasure', 'Longe Line', 'Sporthorse']"
2016706,2016706,,18500,Red Dun,Santa Ynez California 93460,11.043835616438356,93460,16.1 hh,3,False,False,False,,,False,"['Bridle Horse', 'Calf Roping', 'Dressage', 'Eventing', 'Jumping']"
2000538,2000538,,15000,Bay,Virginia Beach Virginia 23455,12.2986301369863,23455,15.3 hh,4,False,False,False,,,True,['Dressage']
2016636,2016636,,10000,Black,Boerne Texas 78006,9.043835616438356,78006,18.0 hh,4,False,False,False,,,False,"['Dressage (In Training/Has Training)', 'Eventing (In Training/Has Training)', 'Jumping (In Training/Has Training)', 'Longe Line (Finished/Proficient)', 'Rider Level: Amateur (In Training/Has Training)']"
2016647,2016647,,40000,Grey,Aiken South Carolina 29801,8.043835616438356,29801,16.2 hh,4,False,False,False,,,False,"['Dressage', 'Eventing', 'Jumping']"
2016644,2016644,,15000,Chestnut,Norwich Vermont 05055,7.794520547945205,5055,17.1 hh,8,False,True,,,,True,"['Dressage (Awards Earned)', 'Eventing (Awards Earned)', 'Jumping (Awards Earned)', 'Saddle Seat']"
