,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
2018991,2018991,,6000,Bay,austin Texas 78737,0.8767123287671232,78737,15.0 hh,4,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter']"
2018978,2018978,,25000,Palomino,Buellton California 93427,5.545205479452055,93427,16.2 hh,5,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'Eventing (Prospect)', 'Parades (Prospect)', 'Trail Riding, Competitive (In Training/Has Training)', 'Western Dressage (In Training/Has Training)']"
2018961,,,,,,,,,,,,,,,,
2018926,2018926,,8500,Black,Corvallis Oregon 97330,3.6246575342465754,97330,13.2 hh,4,False,False,False,,,False,"['Dressage', 'Jumping', 'Started Under Saddle', 'Trail Riding, Recreational']"
2018907,2018907,,2500,Bay,Leonard Michigan 48367,4.041095890410959,48367,16.0 hh,11,False,False,False,,,False,"['Dressage (Prospect)', 'Eventing (Prospect)', 'Hunter (In Training/Has Training)', 'Trail Riding, Recreational (In Training/Has Training)']"
2018902,2018902,,25000,Bay,Jacksonville Florida 32250,13.8,32250,16.2 hh,2,False,False,False,,,True,"['Dressage (Finished/Proficient)', 'Dressage (Finished/Proficient)']"
2018901,2018901,,25000,Bay,Radeburg Germany 01471,3.791780821917808,1471,0 Inches,5,False,False,False,,,True,"['Dressage (Prospect)', 'Youth (In Training/Has Training)']"
2018899,2018899,,2100,Bay,Silverton Oregon 97381,13.046575342465754,97381,14.2 hh,2,False,False,False,,,True,"['All Around', 'Dressage', 'Halter', 'Show Experience']"
2018872,2018872,,2750,Chestnut,Combine Texas 75159,11.043835616438356,75159,15.1 hh,4,False,False,False,,,True,"['Broodmare', 'Dressage', 'Hunter']"
2018857,2018857,,8500,Chestnut,Holly Michigan 48442,14.961643835616439,48442,15.0 hh,11,False,False,False,,,True,"['Dressage', 'English Pleasure']"
2018835,,,,,,,,,,,,,,,,
2018796,2018796,,0,Grey,Redmond Washington 98053,5.041095890410959,98053,15.2 hh,7,False,False,False,,,True,"['Advanced Rider Recommended', 'Dressage']"
2018786,2018786,,0,Chestnut,Cato New York 13033,17.04931506849315,13033,17.3 hh,4,False,False,False,,,False,"['Dressage (Shown/Competed/Performed)', 'Eventing (Shown/Competed/Performed)', 'Hunter (In Training/Has Training)', 'Intermediate Rider Recommended', 'Jumping (Shown/Competed/Performed)']"
2018785,2018785,,0,Bay,Cato New York 13033,16.04931506849315,13033,16.2 hh,5,False,False,False,,,False,"['Advanced Rider Recommended', 'Dressage (In Training/Has Training)', 'Eventing (In Training/Has Training)', 'Hunter (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)']"
2018782,2018782,,0,Bay,Cato New York 13033,15.046575342465754,13033,16.1 hh,2,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'Hunter (Awards Earned)', 'Jumping (Awards Earned)', 'Show Winner (Awards Earned)']"
2018739,2018739,,3500,Grey,Festus Missouri 63028,10.797260273972602,63028,15.2 hh,5,False,False,False,,,True,"['Broodmare', 'Country English Pleasure', 'Dressage', 'Halter', 'Hunter']"
2018738,2018738,,12000,Bay,Vaughn Washington 98394,18.04931506849315,98394,16.1 hh,4,False,False,False,,,False,"['Beginner-Safe Horse', 'Dressage', 'Eventing', 'Jumping', 'Pony Club']"
2018735,2018735,,15000,Black Bay,West Hills California 91307,4.794520547945205,91307,18.1 hh,4,False,False,False,,,True,"['Dressage', 'English Pleasure', 'Hunter', 'Hunter Under Saddle', 'Jumping']"
2018732,2018732,,3500,Chestnut,Festus Missouri 63028,8.715068493150685,63028,16.0 hh,5,False,False,False,,,True,"['Country English Pleasure', 'Dressage', 'Native Costume', 'Show Hack']"
2018712,2018712,,1200,Bay,Brookeville Maryland 20833,16.720547945205478,20833,16.3 hh,5,False,False,False,,,True,"['Dressage (Prospect)', 'English Pleasure (In Training/Has Training)', 'Foxhunter (Started)', 'Trail Riding, Recreational (In Training/Has Training)']"
2018709,2018709,,25000,Bay,franklin Georgia 30217,7.794520547945205,30217,15.3 hh,5,False,False,False,,,True,"['Broodmare', 'Dressage', 'Eventing', 'Hunter']"
2018708,2018708,,5900,Bay,franklin Georgia 30217,12.550684931506849,30217,15.3 hh,2,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping', 'Lesson Horse']"
2018707,2018707,,5500,Buckskin,franklin Georgia 30217,7.545205479452055,30217,13.2 hh,3,False,False,False,,,False,"['Dressage', 'Eventing', 'Hunter', 'Jumping', 'Lesson Horse']"
2018704,2018704,,12500,Chestnut,franklin Georgia 30217,9.043835616438356,30217,16.3 hh,3,False,False,False,,,True,"['Dressage', 'Eventing', 'Foxhunter', 'Hunter', 'Jumping']"
2018702,2018702,,12500,Grey,franklin Georgia 30217,8.043835616438356,30217,0 Inches,4,False,False,False,,,True,"['Dressage', 'Eventing', 'Foxhunter', 'Jumping', 'Lesson Horse']"
2018701,2018701,,500,Chestnut,Union Bridge Maryland 21791,14.961643835616439,21791,15.2 hh,5,False,False,False,,,True,"['All Around', 'Country English Pleasure', 'Dressage', 'Drill Team']"
2018698,2018698,,1000,Bay,Union Bridge Maryland 21791,3.8767123287671232,21791,15.2 hh,5,False,False,False,,,True,"['Broodmare', 'Dressage', 'Endurance Riding', 'English Pleasure', 'Halter']"
