,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
2005732,2005732,,35000,Bay,Anthony Florida 32617,16.04931506849315,32617,17.0 hh,2,False,False,False,,,True,"['Dressage', 'Eventing', 'Foxhunter', 'Jumping', 'Sporthorse']"
2005734,2005734,,15000,Chestnut,Anthony Florida 32617,8.043835616438356,32617,16.1 hh,3,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping', 'Sporthorse']"
2005735,2005735,,20000,Grey,Anthony Florida 32617,8.043835616438356,32617,16.1 hh,2,False,False,False,,,True,"['Dressage', 'Eventing', 'Foxhunter', 'Hunter', 'Jumping']"
2005738,2005738,,4500,Bay,Chesterfield Virginia 23838,8.043835616438356,23838,16.1 hh,4,False,True,,,,True,"['Dressage (Started)', 'English Pleasure (In Training/Has Training)', 'Horsemanship (Shown/Competed/Performed)', 'Hunter Under Saddle (Shown/Competed/Performed)', 'Western Pleasure (In Training/Has Training)']"
2005939,2005939,,6000,Black,Homer Alaska 99603,5.956164383561644,99603,23 Inches,3,False,False,False,,,False,"['All Around', 'Dressage', 'English Pleasure', 'Eventing', 'Field Trials']"
2005924,2005924,,400,Bay,Gettysburg Pennsylvania 17325,13.046575342465754,17325,16.2 hh,3,False,False,False,,,True,"['Dressage (Prospect)', 'Hunter Under Saddle (In Training/Has Training)', 'Kid-Friendly Family Horse (Started)', 'Lesson Horse (Started)']"
2003691,2003691,,15000,Bay,Statesville North Carolina 28677,11.043835616438356,28677,15.0 hh,5,False,False,False,,,False,"['Dressage', 'No Vices', 'Pony Club', 'Rider Level: Amateur']"
2005919,2005919,,3500,Grey,Gettysburg Pennsylvania 17325,10.043835616438356,17325,15.2 hh,4,False,False,False,,,True,"['Dressage (Prospect)', 'Eventing (Prospect)', 'Hunter (In Training/Has Training)', 'Jumping (In Training/Has Training)', 'Lesson Horse (Started)']"
2005907,2005907,,3500,Bay,Gettysburg Pennsylvania 17325,10.043835616438356,17325,16.2 hh,4,False,False,False,,,False,"['Dressage (Shown/Competed/Performed)', 'Eventing (Prospect)', 'Hunter (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)', 'Show Winner (Shown/Competed/Performed)']"
2004256,2004256,,2000,Bay,Valparaiso Indiana 46383,14.961643835616439,46383,15.1 hh,4,False,True,,,,True,"['All Around', 'Dressage', 'English Pleasure', 'Hunter Under Saddle']"
2005620,2005620,,9500,Chestnut,Divide Colorado 80814,2.372602739726027,80814,13.2 hh,2,False,False,False,,,False,"['All Around', 'Broodmare', 'Dressage', 'Driving', 'Trail Riding, Recreational']"
1987944,1987944,,2500,Black,Somerville Alabama 35670,13.046575342465754,35670,13.2 hh,4,False,False,False,,,True,"['Dressage', 'Hunter', 'Jumping', 'Pony Club']"
1986194,1986194,,11000,Brown,Dexter Michigan 48130,9.63013698630137,48130,14.0 hh,3,False,False,False,,,False,"['Dressage', 'Eventing', 'Foxhunter', 'Hunter', 'Pony Club']"
2005881,2005881,,0,Grey,Tualatin Oregon 97062,12.2986301369863,97062,15.2 hh,6,False,False,False,,,True,"['Dressage', 'English Pleasure', 'Team Penning', 'Western Pleasure']"
2005395,2005395,,40000,Grey,Wellington Florida 33414,4.712328767123288,33414,16.3 hh,3,False,False,False,,,False,"['Dressage (In Training/Has Training)', 'Eventing (In Training/Has Training)', 'Hunt Seat Equitation (In Training/Has Training)', 'Hunter (In Training/Has Training)', 'Jumping (In Training/Has Training)']"
2005873,2005873,,0,Chestnut,Champlin Michigan 55316,11.043835616438356,55316,16.1 hh,5,False,False,False,,,False,['Dressage']
2005872,2005872,,4500,Grey,Kennewick Washington 99337,12.465753424657533,99337,15.0 hh,4,False,False,False,,,True,"['Dressage', 'Endurance Riding', 'Hunter Under Saddle', 'Jumping', 'Trail Riding, Recreational']"
2005871,2005871,,500,Bay,Cheney Washington 99004,15.046575342465754,99004,14.2 hh,6,False,True,,,,False,"['Advanced Rider Recommended', 'Dressage (In Training/Has Training)', 'Driving (Prospect)', 'Endurance Riding (Started)', 'Halter (Shown/Competed/Performed)']"
2005854,2005854,,800,Bay,Raphine Virginia 24472,21.052054794520547,24472,16.0 hh,6,False,False,False,,,False,"['All Around', 'Dressage (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)', 'No Vices']"
2005844,2005844,,1,Chestnut,Petaluma California 94952,10.043835616438356,94952,16.0 hh,5,False,False,False,,,False,['Dressage']
2005705,2005705,,3500,Bay,Dixon California 95620,4.879452054794521,95620,15.2 hh,7,False,False,False,,,True,"['All Around', 'Dressage', 'Hunter Under Saddle', 'Jumping']"
1980364,1980364,,2500,Chestnut,York Pennsylvania 17408,4.041095890410959,17408,14.0 hh,4,False,True,False,,,True,"['Dressage', 'Driving', 'Trail Riding, Competitive', 'Trail Riding, Recreational']"
2005580,2005580,,0,Bay,San Diego California 92108,14.884931506849314,92108,16.1 hh,6,False,False,False,,,True,"['Broodmare', 'Dressage (In Training/Has Training)', 'Eventing (In Training/Has Training)', 'Jumping (In Training/Has Training)']"
2005528,,,,,,,,,,,,,,,,
2005675,2005675,,5500,Black,Piketon Ohio 45661,0.7095890410958904,45661,16.2 hh,11,False,False,False,,,True,"['Dressage', 'Driving', 'Eventing', 'Western Dressage', 'Western Riding']"
2005667,2005667,,10500,Bay,South Jordan Utah 84095,15.046575342465754,84095,16.0 hh,6,False,True,,,,False,"['Dressage', 'Jumping']"
2005661,2005661,,10500,Chestnut,Germantown Maryland 20874,9.043835616438356,20874,15.3 hh,5,False,False,False,,,False,"['All Around', 'Dressage', 'Eventing', 'Foxhunter', 'Jumping']"
2005809,2005809,,5000,Sorrel,central city Pennsylvania 15926,7.712328767123288,15926,15.0 hh,5,False,False,False,,,True,"['All Around', 'Dressage', 'English Pleasure', 'Natural Horsemanship Training', 'No Vices']"
2005805,2005805,,1500,Bay,Howell New Jersey 07731,8.043835616438356,7731,16.0 hh,2,False,True,False,,,True,"['Dressage', 'Hunter', 'Jumping', 'Trail Riding, Recreational']"
2005802,2005802,,1500,Bay,Howell New Jersey 07731,5.041095890410959,7731,16.0 hh,2,False,True,False,,,True,"['Dressage', 'Hunter', 'Jumping', 'Trail Riding, Recreational']"
2005791,2005791,,5000,Chestnut,Phoenix Arizona 85028,8.043835616438356,85028,16.0 hh,5,False,True,False,,,False,"['Dressage', 'Hunter', 'Sporthorse']"
2005317,2005317,,22000,Bay,Granite Bay California 95662,7.041095890410959,95662,16.0 hh,7,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'Eventing (Finished/Proficient)', 'Hunter (In Training/Has Training)', 'Jumping (In Training/Has Training)', 'Rider Level: Amateur (In Training/Has Training)']"
2005313,2005313,,25000,Brown,Portland Oregon 97229,10.043835616438356,97229,16.3 hh,5,False,True,,,,False,"['Dressage', 'Eventing', 'Hunter', 'Jumping']"
2005318,2005318,,25000,Bay,Portland Oregon 97229,13.046575342465754,97229,16.1 hh,5,False,True,,,,False,"['Dressage', 'Hunt Seat Equitation', 'Hunter', 'Lesson Horse']"
2005328,2005328,,25000,Bay,Saratoga California 95070,9.63013698630137,95070,16.1 hh,2,False,True,,,,True,"['Dressage', 'Hunter']"
1990943,1990943,,25000,Chestnut,Snohomish Washington 98290,8.715068493150685,98290,16.2 hh,6,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'Eventing (In Training/Has Training)', 'Hunter (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)', 'Pony Club (Prospect)']"
2005571,2005571,,12000,Palomino,Pahoa Hawaii 96778,8.882191780821918,96778,15.2 hh,5,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'English Pleasure (In Training/Has Training)', 'Jumping (In Training/Has Training)', 'Trail Class Competition (Shown/Competed/Performed)', 'Western Pleasure (Shown/Competed/Performed)']"
2005541,2005541,,0,Dun with Black Points,Beaverton Oregon 97007,19.04931506849315,97007,15.1 hh,3,False,False,False,,,False,"['Dressage', 'Hunt Seat Equitation', 'Lesson Horse', 'Natural Horsemanship Training']"
