,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
2018107,,,,,,,,,,,,,,,,
2014973,2014973,,5000,Black,Yakima Washington 98903,12.046575342465754,98903,17.0 hh,7,False,False,False,,,True,"['All Around (In Training/Has Training)', 'Dressage (Prospect)', 'Eventing (Prospect)', 'Hunter (Prospect)', 'Jumping (Prospect)']"
2004230,2004230,,0,Chestnut,Boerne Texas 78006,9.797260273972602,78006,13.0 hh,5,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'English Pleasure (Shown/Competed/Performed)', 'Eventing (In Training/Has Training)', 'Halter (Shown/Competed/Performed)', 'Hunter (Shown/Competed/Performed)']"
2019066,2019066,,18000,Liver Chestnut,Chapel Hill North Carolina 27517,11.715068493150685,27517,16.0 hh,2,False,False,False,,,False,"['All Around (Finished/Proficient)', 'Beginner-Safe Horse (Finished/Proficient)', 'Dressage (Shown/Competed/Performed)', 'Eventing (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)']"
2019067,2019067,,5000,Bay,Granby Connecticut 06035,9.043835616438356,6035,16.2 hh,2,False,False,False,,,False,"['Dressage', 'Eventing', 'Jumping', 'Ridden English', 'Ridden Western']"
1892895,1892895,,8500,Grey,Kearneysville West Virginia 25430,14.8,25430,15.2 hh,4,False,False,False,,,True,"['Broodmare (Finished/Proficient)', 'Dressage (In Training/Has Training)', 'Intermediate Rider Recommended (In Training/Has Training)', 'Show Experience (Shown/Competed/Performed)', 'Show Winner (Shown/Competed/Performed)']"
2003187,2003187,,6500,Bay,Omaha Nebraska 68154,9.043835616438356,68154,16.1 hh,5,False,False,False,,,False,"['All Around', 'Dressage', 'English Pleasure', 'Hunter']"
2003480,2003480,,6500,Bay,Eugene Oregon 97402,5.879452054794521,97402,16.3 hh,2,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping', 'Trail Riding, Recreational']"
1997382,1997382,,19900,Bay,Eugene Oregon 97402,8.63013698630137,97402,17.2 hh,4,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter Under Saddle', 'Jumping', 'Trail Riding, Recreational']"
2006451,2006451,,5500,Black,Eugene Oregon 97402,12.884931506849314,97402,16.0 hh,1,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping', 'Trail Riding, Recreational']"
2010611,2010611,,5500,Black,Eugene Oregon 97402,7.794520547945205,97402,15.1 hh,3,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Jumping', 'Youth']"
2013325,2013325,,7500,Palomino,Eugene Oregon 97402,15.884931506849314,97402,14.2 hh,1,False,False,False,,,True,"['All Around', 'Dressage', 'Driving', 'Eventing', 'Trail Riding, Recreational']"
2003479,2003479,,3500,Bay,Eugene Oregon 97402,6.879452054794521,97402,16.2 hh,4,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunt Seat Equitation', 'Jumping', 'Trail Riding, Recreational']"
2019039,2019039,,4850,Black,Byron Center Michigan 49315,10.043835616438356,49315,12.2 hh,3,False,False,False,,,False,"['All Around', 'Beginner-Safe Horse', 'Dressage', 'Jumping', 'Kid-Friendly Family Horse']"
1991742,1991742,,2000,Chestnut,Eugene Oregon 97402,6.879452054794521,97402,15.2 hh,7,False,False,False,,,True,"['Dressage', 'Eventing', 'Jumping', 'Trail Riding, Recreational']"
1964880,1964880,,6500,Bay,Eugene Oregon 97402,9.797260273972602,97402,15.3 hh,5,False,False,False,,,True,"['Dressage (In Training/Has Training)', 'Eventing (In Training/Has Training)', 'Hunter Under Saddle (In Training/Has Training)', 'Jumping (In Training/Has Training)', 'Trail Riding, Recreational (In Training/Has Training)']"
2017588,2017588,,2500,Bay,Aurora Oregon 97002,8.797260273972602,97002,14.2 hh,4,False,False,False,,,True,['Dressage']
2019029,2019029,,10000,Black Bay,Las Vegas Nevada 89113,14.8,89113,15.2 hh,6,False,False,False,,,True,['Dressage']
2019026,2019026,,2500,Black Bay,Gorham Maine 04038,10.043835616438356,4038,15.1 hh,6,False,False,False,,,False,"['Dressage (In Training/Has Training)', 'Eventing (Prospect)', 'Hunter (Prospect)']"
2018366,2018366,,8500,Grey,LAS VEGAS Nevada 89149,7.712328767123288,89149,16.0 hh,6,False,False,False,,,True,"['Baroque Horse', 'Dressage', 'English Pleasure', 'Eventing', 'Jumping']"
2019021,2019021,,30000,Grey,Del Mar California 92123,10.043835616438356,92123,16.1 hh,3,False,False,False,,,True,['Dressage']
2018975,2018975,,2500,Bay,Whitesboro Texas 76273,9.882191780821918,76273,16.2 hh,11,False,False,False,,,True,"['Dressage', 'Eventing', 'Foxhunter', 'Jumping']"
2011979,2011979,,15000,Sorrel,Arcata California 95501,15.550684931506849,95501,15.1 hh,3,False,False,False,,,True,"['Dressage', 'Hunter Under Saddle', 'Ranch Versatility', 'Trail Riding, Competitive', 'Western Dressage']"
2019000,2019000,,12999,Other,Arcata California 95536,7.712328767123288,95536,14.3 hh,5,False,False,False,,,False,"['Dressage', 'Endurance Riding', 'Eventing', 'Ranch Sorting', 'Ranch Versatility']"
2009212,2009212,,6500,Bay,New Richmond Ohio 45157,9.797260273972602,45157,15.2 hh,5,False,False,False,,,True,"['Broodmare', 'Dressage (Shown/Competed/Performed)', 'Eventing (Shown/Competed/Performed)', 'Hunter (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)']"
2018894,2018894,,9500,Black,Shingletown California 96088,7.879452054794521,96088,17.3 hh,3,False,False,False,,,False,"['All Around (In Training/Has Training)', 'Baroque Horse (In Training/Has Training)', 'Broodmare', 'Country English Pleasure', 'Dressage (In Training/Has Training)']"
2016120,2016120,,25000,Chestnut,Waxhaw North Carolina 28173,5.041095890410959,28173,16.3 hh,4,False,False,False,,,True,"['Champion (Awards Earned)', 'Dressage (In Training/Has Training)', 'Hunter (Prospect)', 'Jumping (Prospect)', 'Youth (In Training/Has Training)']"
2018959,2018959,,17000,Grey,San Juan Capistrano California 92694,16.04931506849315,92694,16.3 hh,4,False,False,False,,,True,"['All Around', 'Beginner-Safe Horse', 'Dressage', 'English Pleasure', 'Jumping']"
2015955,2015955,,15000,Bay,Scottsdale Arizona 85262,15.046575342465754,85262,16.3 hh,3,False,False,False,,,True,"['Dressage', 'Husband-Safe Horse', 'Trail Riding, Recreational']"
2018954,2018954,,10000,Chestnut,Lemoore California 93245,10.043835616438356,93245,17.1 hh,1,False,True,False,,,False,"['Dressage (In Training/Has Training)', 'Eventing (Prospect)', 'Hunter (Shown/Competed/Performed)', 'Jumping (Shown/Competed/Performed)', 'Trail Riding, Recreational (Finished/Proficient)']"
1986999,1986999,,20000,Grey,Litchfield Park Arizona 85340,2.0383561643835617,85340,14.0 hh,3,False,False,False,,,True,"['Dressage', 'Halter', 'Hunter', 'Sporthorse', 'Western Dressage']"
1994121,1994121,,2900,Grey,Windsor South Carolina 29856,2.0383561643835617,29856,15.0 hh,2,False,True,,,,False,"['Dressage', 'Eventing', 'Foxhunter', 'Hunter', 'Jumping']"
