,id,breed,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills
2011264,2011264,,1250,Bay,LaPorte Indiana 46350,12.884931506849314,46350,15.2 hh,3,False,False,False,,,True,"['Broodmare (Finished/Proficient)', 'Double Registered (Finished/Proficient)', 'Dressage (Prospect)', 'Endurance Riding (Prospect)', 'Western Pleasure (Prospect)']"
2011258,2011258,,18000,Bay,bend Oregon 97701,6.712328767123288,97701,15.2 hh,8,False,False,False,,,False,"['Dressage', 'Eventing', 'Jumping', 'Sporthorse']"
2011187,2011187,,18000,Buckskin,Brimfield Illinois 61517,11.043835616438356,61517,14.3 hh,4,False,False,False,,,False,"['Dressage', 'Eventing', 'Jumping', 'Pony Club', 'Sporthorse']"
2011185,2011185,,6000,Chestnut,Combine Texas 75159,6.041095890410959,75159,15.2 hh,4,False,False,False,,,True,"['Dressage', 'Halter', 'Hunter', 'Jumping', 'Sporthorse']"
2011173,2011173,,1000,Blue Roan,Durand Wisconsin 54736,24.054794520547944,54736,12.0 hh,4,False,False,False,,,False,"['Dressage (Shown/Competed/Performed)', 'Hunter', 'Kid-Friendly Family Horse', 'Trail Riding, Recreational']"
2011161,2011161,,0,Bay,Virginia Beach Virginia 23457,11.043835616438356,23457,17.2 hh,6,False,False,False,,,False,"['Dressage', 'English Pleasure', 'Eventing', 'Intermediate Rider Recommended', 'Pony Club']"
2011154,2011154,,95000,Bay,Radeburg Germany 01471,7.794520547945205,1471,16.1 hh,5,False,False,False,,,True,"['Broodmare (Prospect)', 'Dressage (Shown/Competed/Performed)']"
2011141,2011141,,22000,Chestnut,North Jackson Ohio 44451,7.712328767123288,44451,16.3 hh,5,False,True,,,,True,['Dressage (In Training/Has Training)']
2011131,,,,,,,,,,,,,,,,
2011121,2011121,,0,Liver Chestnut,Galt California 95632,14.884931506849314,95632,16.1 hh,2,False,False,False,,,False,"['Dressage', 'Dressage', 'Hunter', 'Intermediate Rider Recommended', 'Intermediate Rider Recommended']"
2011115,2011115,,5000,Bay,Elk Grove California 95624,11.043835616438356,95624,16.0 hh,5,False,False,False,,,True,"['Advanced Rider Recommended', 'Dressage (Prospect)', 'Eventing (Started)', 'Hunter (Prospect)', 'Jumping (In Training/Has Training)']"
2011114,2011114,,2500,Black,Plainville Massachusetts 02062,12.046575342465754,2062,17.0 hh,5,False,True,,,,False,"['All Around', 'Dressage', 'English Pleasure', 'Hunter', 'Jumping']"
2011104,,,,,,,,,,,,,,,,
2011102,2011102,,4000,Sorrel,Pittsfield Pennsylvania 16420,7.041095890410959,16420,13.2 hh,4,False,False,False,,,True,"['All Around (In Training/Has Training)', 'Dressage (In Training/Has Training)', 'Driving (Prospect)', 'Hunter (In Training/Has Training)', 'Kid-Friendly Family Horse (In Training/Has Training)']"
2011037,2011037,,3600,Chestnut,Oostburg Wisconsin 53070,7.794520547945205,53070,16.1 hh,6,False,False,False,,,False,"['Dressage', 'Eventing', 'Hunter', 'Jumping']"
2011036,2011036,,1500,Bay,China Michigan 48054,13.046575342465754,48054,14.2 hh,4,False,False,False,,,False,"['All Around', 'Dressage', 'English Pleasure', 'Eventing', 'Gymkhana']"
2011021,,,,,,,,,,,,,,,,
1993639,1993639,,10000,Black,Albuquerque New Mexico 87105,16.887671232876713,87105,16.1 hh,3,False,True,False,,,True,"['Dressage (Awards Earned)', 'Kid-Friendly Family Horse', 'Show Winner', 'Trail Riding, Recreational (Finished/Proficient)']"
2011006,2011006,,2500,Grey,Sunbury Ohio 43074,0.6246575342465753,43074,11.0 hh,4,False,False,False,,,True,"['All Around (In Training/Has Training)', 'Dressage (Prospect)', 'Driving (Prospect)', 'Horsemanship (Started)', 'Weanling (In Training/Has Training)']"
2011002,2011002,,3500,Dun with Black Points,Sunbury Ohio 43074,1.6246575342465754,43074,14.1 hh,4,False,True,False,,,True,"['All Around (Prospect)', 'Dressage (Prospect)', 'Driving (Prospect)', 'Horsemanship (In Training/Has Training)', 'Stallion, Breeding (Prospect)']"
2010980,2010980,,5000,Chestnut,Tucson Arizona 85749,17.04931506849315,85749,16.3 hh,5,False,False,False,,,True,"['Dressage', 'Eventing', 'Hunter', 'Hunter Under Saddle', 'Intermediate Rider Recommended']"
2010968,2010968,,10000,Black Bay,Bellaire Michigan 49615,17.04931506849315,49615,16.1 hh,5,False,False,False,,,True,"['Broodmare', 'Dressage', 'Eventing', 'Hunt Seat Equitation']"
2010949,2010949,,5000,Bay,Port Hadlock Washington 98339,16.04931506849315,98339,15.3 hh,7,False,False,False,,,True,"['Broodmare', 'Dressage (Shown/Competed/Performed)', 'Pony Club (Shown/Competed/Performed)', 'Sporthorse', 'Western Dressage']"
