,id,breed,breedStr,price,color,location,age,zip,height,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills,desc,gender
1979130,,,,,,,,,,,,,,,,,,,
1979127,,,,,,,,,,,,,,,,,,,
1978068,,,,,,,,,,,,,,,,,,,
1979111,,,,,,,,,,,,,,,,,,,
1979087,,,,,,,,,,,,,,,,,,,
1979088,,,,,,,,,,,,,,,,,,,
