,id,breed,price,color,age,zip,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills,gender,inches,lnprice
343,2020584,Canadian Warmblood,6500,Chestnut,7.810958904109589,21756,1,False,False,False,,,False,,1,67.0,8.77955745588
344,2020593,Lusitano,18000,Grey,4.895890410958904,87010,3,False,False,False,,,True,,1,64.0,9.79812703688
345,2020597,Warmblood Cross,15000,Black,12.64931506849315,20198,2,False,False,False,,,False,,0,66.0,9.61580548008
346,2020656,Oldenburg,2500,Chestnut,7.476712328767123,28146,7,False,False,False,,,True,Broodmare,0,62.0,7.82404601086
347,2020672,Oldenburg,15000,Black,8.06027397260274,34211,11,False,False,False,,,True,,1,66.0,9.61580548008
348,2020680,Unknown,500,Chestnut,15.734246575342466,49333,5,False,False,False,,,True,,0,59.0,6.21460809842
349,2020736,Oldenburg,19500,Black,6.895890410958904,1471,4,False,False,False,,,True,,1,67.0,9.87816974455
350,2020743,Andalusian,6000,Bay,8.898630136986302,95301,4,False,False,False,,,True,,0,65.0,8.69951474821
351,2020768,Hanoverian,7500,Bay,8.813698630136987,84664,5,False,False,False,,,False,,1,64.0,8.92265829952
352,2020769,Hanoverian,7500,Bay,8.813698630136987,84664,5,False,False,False,,,False,,1,64.0,8.92265829952
353,2020790,Holsteiner,60000,Bay,8.06027397260274,92675,6,False,False,False,,,False,,0,66.0,11.0020998412
354,2020791,AQHA Quarter Horse,10000,Chestnut,12.063013698630137,6469,5,False,False,False,,,False,,1,67.0,9.21034037198
355,2020792,Dutch Warmblood,45000,Grey,12.063013698630137,92675,6,False,False,False,,,True,,1,66.0,10.7144177688
356,2020817,Trakehner,1500,Bay,6.057534246575343,14032,2,False,False,False,,,False,,0,60.0,7.31322038709
357,2020821,Hungarian Warmblood,3500,Bay,13.734246575342466,98597,6,False,False,False,,,True,,1,67.0,8.16051824748
358,2020848,Oldenburg,65000,Chestnut,6.057534246575343,34475,5,False,False,False,,,True,Dressage,1,66.0,11.0821425489
359,2020943,Friesian,7500,Bay,0.8082191780821918,27055,4,False,False,False,,,True,,1,57.0,8.92265829952
360,2020985,Belgian,11000,Bay,1.473972602739726,98926,3,False,False,False,,,True,,1,66.0,9.30565055178
361,2020988,Hanoverian,25000,Chestnut,8.564383561643835,95658,5,False,False,False,,,True,,1,70.0,10.1266311039
362,2021013,Holsteiner,20500,Chestnut,5.057534246575343,0,5,False,False,False,,,True,,1,66.0,9.92818016513
363,2021030,German Warmblood,45000,Chestnut,11.06027397260274,98604,5,False,False,False,,,True,Dressage,1,66.0,10.7144177688
364,2021042,AQHA Quarter Horse,3000,Red Dun,9.06027397260274,76087,3,False,False,False,,,True,,0,59.0,8.00636756765
365,2021063,Canadian Warmblood,35000,Bay,9.73150684931507,95227,6,False,False,False,,,True,,0,64.0,10.4631033405
366,2021080,Swedish Warmblood,15000,Bay,6.561643835616438,98022,5,False,False,False,,,True,,0,65.0,9.61580548008
367,2021083,Swedish Warmblood,55000,Chestnut,13.063013698630137,91791,4,False,False,False,,,True,,0,63.0,10.9150884642
368,2021110,Oldenburg,45000,Bay,8.06027397260274,33414,1,False,False,False,,,True,,1,61.0,10.7144177688
369,2021112,Dutch Warmblood,4500,Bay,13.64931506849315,0,11,False,False,False,,,True,,0,62.0,8.41183267576
370,2021118,Hanoverian,25000,Chestnut,9.73150684931507,18951,3,False,False,False,,,True,,1,69.0,10.1266311039
371,2021135,Thoroughbred,15000,Chestnut,7.728767123287671,98042,5,False,False,False,,,False,,1,65.0,9.61580548008
